区站号,平均气温,最高气温,最低气温,平均相对湿度,最小相对湿度,平均气压,最高本站气压,最低本站气压,平均2分钟风速,极大风速,20-20时降水量,日,月,年,纬度,经度,测站高度,站名,省名,地市名,区县名,Unnamed: 23
56172,4.1,16.2,-1.9,47.8,7,740,743.2,736.4,1.2,4.7,0,22,11,2023,31.8989,102.2286,2686.8,马尔康,四川省,阿坝藏族羌族自治州,马尔康市,
56385,4.7,12,-2.1,51.3,25,704.7,706.8,701.6,5.9,16.5,0,22,11,2023,29.5214,103.3356,3069.9,峨眉山气象站,四川省,乐山市,峨眉山市,
56675,14.1,23.3,8.9,70.3,32,829.6,832.6,827.3,1.4,4.3,0,22,11,2023,26.6456,102.5775,1702.8,会东,四川省,凉山彝族自治州,会东县,
57237,12.4,19.6,8.9,84.5,47,939.7,942.5,937.5,1.3,4.7,0,22,11,2023,32.0744,108.0317,672.2,万源,四川省,达州市,万源市,
56199,14,22.1,9.6,78.3,39,963.6,966.6,961,1,3.9,0,22,11,2023,31.0428,104.7058,459.6,中江,四川省,德阳市,中江县,
56478,12.9,20.6,8.6,62.3,30,818.1,821.6,814.3,3.1,9.6,0,22,11,2023,28.3058,102.4144,1829.7,喜德,四川省,凉山彝族自治州,喜德县,
56491,15.3,22.7,12.1,79.3,45,962.2,964.8,958.8,2.6,8.2,0,22,11,2023,28.6922,104.5053,476.9,叙州,四川省,宜宾市,叙州区,
57416,15.5,20.3,12.8,84.5,58,971.3,974.7,968.9,1,3.9,0,22,11,2023,30.3425,106.9386,392.4,邻水,四川省,广安市,邻水县,
56178,8.6,14.7,3.5,35.3,11,762.8,766.4,758.6,1.7,5.6,0,22,11,2023,30.9958,102.3561,2438,小金,四川省,阿坝藏族羌族自治州,小金县,
56168,8.3,19.6,2.5,46.3,7,785.9,790,782,0.8,3,0,22,11,2023,31.475,102.0703,2174.8,金川,四川省,阿坝藏族羌族自治州,金川县,
56263,10.7,19,5,45.8,14,806.3,810.8,801.7,1.5,4.7,0,22,11,2023,30.8781,101.8808,1947.5,丹巴国家站,四川省,甘孜藏族自治州,丹巴县,
56378,15.1,20.1,11.9,69.5,48,916.2,920,910.9,1.7,8.9,0,22,11,2023,29.2292,102.3533,890.7,石棉,四川省,雅安市,石棉县,
56390,15.3,21.4,12.3,83.5,48,970,972.8,966.9,1,4,0,22,11,2023,29.6597,104.0683,405,井研,四川省,乐山市,井研县,
56480,15.3,23.6,11,77.5,38,952.5,956,948.1,1.1,6.9,0,22,11,2023,28.8281,103.5325,563.2,马边,四川省,乐山市,马边彝族自治县,
56389,15.8,23.7,11,80,40,972,974.7,968.3,1.2,4,0,22,11,2023,29.2019,103.9431,387.3,犍为,四川省,乐山市,犍为县,
57329,13.9,18.4,11.9,86.3,61,962.9,966,960.4,0.6,2.7,0,22,11,2023,31.0978,107.8467,468.7,开江,四川省,达州市,开江县,
57408,15.1,20.3,12.4,81.3,55,972.4,975.6,969.9,1.8,5.7,0,22,11,2023,30.1103,105.3219,383.6,安岳,四川省,资阳市,安岳县,
56180,9.2,19.3,3.4,66.8,26,842.5,846,838.1,0.5,8.8,0,22,11,2023,31.6914,103.8533,1589.1,茂县,四川省,阿坝藏族羌族自治州,茂县,
56198,13.6,21.3,9.8,78,39,956,959,953.2,0.8,4.8,0,22,11,2023,31.3181,104.4983,525.7,德阳,四川省,德阳市,罗江区,
56393,15.7,19.9,13,75,51,974.2,977.2,971.6,1.1,5,0,22,11,2023,29.7678,104.8536,369.3,资中,四川省,内江市,资中县,
56474,14.3,20.4,9.6,58.8,27,823.6,827.1,820.1,2.6,9.6,0,22,11,2023,28.545,102.1736,1771.5,冕宁,四川省,凉山彝族自治州,冕宁县,
57217,12.5,20.6,8.1,84,48,959.2,962.1,956.3,2,4.9,0,22,11,2023,32.2217,106.2556,499.3,旺苍,四川省,广元市,旺苍县,
57304,13,20.7,7.5,78,35,957,959.9,954.1,1,4.6,0,22,11,2023,31.6508,105.1686,517.7,梓潼,四川省,绵阳市,梓潼县,
57407,14.5,19.8,12.1,77.8,47,963.3,966.3,960.9,1.4,5.2,0,22,11,2023,30.2808,105.03,462.6,乐至,四川省,资阳市,乐至县,
57507,15.7,20.8,12.9,77.5,56,972.6,975.4,969.8,2.8,7,0,22,11,2023,29.3317,105.2997,385.8,隆昌,四川省,内江市,隆昌市,
57604,16.2,20.9,13.2,78.8,52,974.7,977.7,971.6,2.6,5.9,0,22,11,2023,28.7875,105.3928,368.6,纳溪,四川省,泸州市,纳溪区,
56281,15,21.2,11.3,76.3,37,950.5,952.7,947.6,1.9,5.7,0,22,11,2023,30.2003,103.4892,578.4,蒲江,四川省,成都市,蒲江县,
56384,15,21.3,11.6,81.5,45,967.9,970.4,964.8,1.1,3.2,0,22,11,2023,29.595,103.5906,423.5,峨眉,四川省,乐山市,峨眉山市,
56399,16.4,21.7,13.5,75,48,981.8,984.4,978.5,1.4,4.9,0,22,11,2023,29.1839,104.9942,306.4,富顺,四川省,自贡市,富顺县,
57204,11.2,21.2,6.9,80.8,33,927.8,931,923.7,1.5,5.1,0,22,11,2023,32.5739,105.2233,782.9,青川,四川省,广元市,青川县,
57308,13.8,20.9,10.2,78.5,44,967.8,970.9,965.4,1.2,4.6,0,22,11,2023,31.2206,105.3861,421.3,盐亭,四川省,绵阳市,盐亭县,
57320,11.8,17.6,9,92.5,64,961.4,964.3,959,0.7,2.6,0.1,22,11,2023,31.9281,107.2167,483,通江,四川省,巴中市,通江县,
56190,13.1,22.1,8.8,78.5,43,954.9,957.9,952.2,1.4,3.9,0,22,11,2023,31.5369,104.5842,534.7,安州,四川省,绵阳市,安州区,
56194,13,19.9,8.8,80,48,948.1,950.9,945.4,1,5.9,0,22,11,2023,31.6256,104.4514,597,北川,四川省,绵阳市,北川羌族自治县,
56272,12.5,21.1,8.8,86.8,38,952.5,955.1,949.7,0.7,4.4,0,22,11,2023,30.8289,103.8986,558.6,郫都,四川省,成都市,郫都区,
56498,15.5,23.4,11.8,83.5,47,954.3,957.2,950.6,1.4,4.3,1.4,22,11,2023,28.1542,104.5042,547,筠连,四川省,宜宾市,筠连县,
57216,12.2,19.3,9,86.3,54,950.3,953,947.6,0.9,3.8,0,22,11,2023,32.3558,106.8325,579.4,南江,四川省,巴中市,南江县,
57413,14.7,18.8,13,84.3,60,981.6,984.7,979.4,1.7,6.3,0,22,11,2023,30.8564,106.9983,305.7,渠县,四川省,达州市,渠县,
56144,1.1,10.4,-4.6,34.8,7,693.5,696.2,690.7,1,8.7,0,22,11,2023,31.8033,98.5764,3224.6,德格基本气象站,四川省,甘孜藏族自治州,德格县,
56374,7,13.3,3.8,67,28,746.3,748.7,741.7,3.6,10.7,0.3,22,11,2023,30.055,101.9606,2606.3,康定,四川省,甘孜藏族自治州,康定市,
57313,12,17.3,9.2,88.3,65,952.8,955.7,950.8,1.8,3.7,0,22,11,2023,31.8872,106.785,556.7,巴中,四川省,巴中市,巴州区,
57503,15.7,21,13.4,78.5,51,976.6,979.6,973.8,2,5,0,22,11,2023,29.6197,105.1186,349.9,东兴区,四川省,内江市,东兴区,
56186,12.7,20.9,7.9,79.3,44,948.9,951.8,946.4,1.3,5.5,0,22,11,2023,31.3272,104.1928,588.9,绵竹,四川省,德阳市,绵竹市,
56193,11.4,21.2,6.6,72,36,916.1,919.7,911.7,0.9,9.6,0,22,11,2023,32.4114,104.5222,891.9,平武县城,四川省,绵阳市,平武县,
56247,10.9,19.2,4.4,36.8,13,746.1,749.5,742.7,1.3,7.1,0,22,11,2023,30.0028,99.1078,2580.6,巴塘,四川省,甘孜藏族自治州,巴塘县,
56251,3.5,13.4,-3.4,38.8,8,700.3,703.3,696.7,2,7.6,0,22,11,2023,30.9422,100.3089,3131.1,新龙,四川省,甘孜藏族自治州,新龙县,
56296,14.7,22,10.8,71,39,959.8,962.6,956.9,2,5.9,0,22,11,2023,30.8128,104.4253,493.5,金堂,四川省,成都市,金堂县,
56382,14.6,21.2,11.2,78.3,47,962.2,964.7,959.2,0.4,6.4,0,22,11,2023,29.7533,103.5522,475,夹江,四川省,乐山市,夹江县,
56441,10.7,18,6.9,63.5,27,762.3,765.2,759.6,0.9,6.8,0,22,11,2023,28.7136,99.2864,2411.5,得荣,四川省,甘孜藏族自治州,得荣县,
56496,15.3,22.6,12.6,84.5,47,975.4,978.4,971.7,1.3,4.5,0.2,22,11,2023,28.3303,105.2589,367,兴文,四川省,宜宾市,兴文县,
57402,13.8,19.8,11.5,85.8,50,972,975.1,969.8,1.4,4.1,0,22,11,2023,30.7728,105.7053,386.5,蓬溪,四川省,遂宁市,蓬溪县,
56038,-7.3,1.9,-14,42.5,9,615.8,617,614.1,2.5,10.3,0,22,11,2023,32.9764,98.0969,4181.2,石渠,四川省,甘孜藏族自治州,石渠县,
56079,-1.5,7.6,-7.6,35.3,9,666.9,668.6,664.5,2.9,11.9,0,22,11,2023,33.5944,102.9556,3513.8,若尔盖,四川省,阿坝藏族羌族自治州,若尔盖县,
56147,2.4,12.7,-4.3,44.8,9,707.1,710,703.9,1.7,6.3,0,22,11,2023,31.2117,98.8258,3063.8,白玉,四川省,甘孜藏族自治州,白玉县,
56490,14.1,19.4,11.8,77.3,46,969,973,964.4,1.1,4.5,2.6,25,3,2023,28.9508,103.8983,424,沐川,四川省,乐山市,沐川县,
56671,18.8,24.9,13.3,29.3,18,815,817.7,811.8,3.3,13.8,0,25,3,2023,26.4619,102.3231,1811.4,会理,四川省,凉山彝族自治州,会理市,
57303,12.9,18.8,9.2,70.5,41,964.3,967,961.2,1.6,5.5,2.1,25,3,2023,31.7397,105.925,459.9,苍溪,四川省,广元市,苍溪县,
57309,12.8,18.2,10.6,79.5,46,973.9,976.5,971,2.1,5.5,1,25,3,2023,30.9786,105.8819,378.4,西充,四川省,南充市,西充县,
57600,12.7,17.5,11.5,91.5,64,968.9,972.1,965.1,1.3,4.5,0.4,25,3,2023,28.7119,105.0603,421.1,江安,四川省,宜宾市,江安县,
56164,4.4,13.2,-2.1,52.3,11,680.2,683.6,675.8,2.9,13.1,0.7,25,3,2023,32.2742,100.9642,3292.9,壤塘,四川省,阿坝藏族羌族自治州,壤塘县,
56173,-0.5,6.8,-5.1,69.5,32,664,666.5,660.5,2.1,14.2,0.7,25,3,2023,32.7931,102.5497,3496.8,红原,四川省,阿坝藏族羌族自治州,红原县,
56285,12.3,17.7,10.1,83.5,42,955,958.5,951,1.3,6.7,1.3,25,3,2023,30.5639,103.4653,544.7,大邑国家基本气象站,四川省,成都市,大邑县,
56443,9.3,20,-0.3,43.5,12,719.1,723.2,713.6,3.2,11.3,0,25,3,2023,28.9369,99.8031,2844.2,乡城,四川省,甘孜藏族自治州,乡城县,
56459,13.2,22.6,4.5,35.3,15,761.4,764.6,757.1,2.4,11.2,0,25,3,2023,27.9294,101.275,2376.4,木里,四川省,凉山彝族自治州,木里藏族自治县,
56475,11.1,14.9,9,69,45,832.6,835.9,829.9,1.1,6,0.6,25,3,2023,28.6506,102.5119,1658.1,越西,四川省,凉山彝族自治州,越西县,
56494,14.3,20.8,11.6,81,44,972.7,976.5,968.9,1.8,10.5,2.1,25,3,2023,28.8394,104.3325,386.4,屏山,四川省,宜宾市,屏山县,
56575,19.2,26.1,12.6,36.8,17,843.2,846.8,838.7,3.8,11.6,0,25,3,2023,27.3731,102.5478,1514.6,普格,四川省,凉山彝族自治州,普格县,
56674,22,30.1,14.4,28.3,15,866,869.5,861.8,1.5,8.1,0,25,3,2023,26.495,101.7503,1280.6,仁和国家气象观测站,四川省,攀枝花市,仁和区,
56280,12.8,18.6,9.3,74.5,39,938.8,942.5,934.6,1.4,7.1,2,25,3,2023,30.0844,103.1167,691.8,名山,四川省,雅安市,名山区,
56371,14,20,10.9,50.3,33,855.7,859.3,851.4,2.2,16.1,0.1,25,3,2023,29.8878,102.2131,1403.2,泸定,四川省,甘孜藏族自治州,泸定县,
56487,10,20.6,7.3,68.5,32,804.4,807.2,801.3,1.5,8,1.3,25,3,2023,28.335,103.1342,1946.6,美姑,四川省,凉山彝族自治州,美姑县,
56499,13.4,18,11.9,81.5,57,959,962.4,955,1.1,5.7,0,25,3,2023,28.4453,104.7128,508,珙县,四川省,宜宾市,珙县,
56569,19.1,28.2,9.7,41,17,856.3,860,852.3,1.4,8.1,0,25,3,2023,27.4131,102.1842,1379.2,德昌,四川省,凉山彝族自治州,德昌县,
57206,13.3,20.4,8.3,59.5,33,954.7,957.3,950.5,2.9,8.7,0,25,3,2023,32.4244,105.8997,545.4,广元,四川省,广元市,利州区,
57324,11.1,16.7,8.4,83.5,57,975.8,978,973,1.4,5.1,3.6,25,3,2023,31.5833,107.0881,365.9,平昌,四川省,巴中市,平昌县,
57401,14.2,19.3,11.1,66.3,43,973.1,975.9,970.1,1.5,6.4,0,25,3,2023,30.8775,105.3669,383.2,射洪站,四川省,遂宁市,射洪市,
57415,10.9,12.7,9.8,93.5,85,974.5,976.9,971.5,1.9,7.2,2.2,25,3,2023,30.5219,106.6403,372.3,广安,四川省,广安市,广安区,
56267,8.5,20.4,0.4,45.3,13,736.5,740.7,731.3,2.4,7.6,0,25,3,2023,30.0325,101.0189,2635.6,雅江,四川省,甘孜藏族自治州,雅江县,
56278,11.6,15.4,8.9,82.3,49,924.5,928.4,920.1,1.4,5.7,2.6,25,3,2023,30.0672,102.7769,818.5,天全,四川省,雅安市,天全县,
56286,14.4,20.4,10.6,66.5,36,959.1,962.5,955.6,1.3,7.4,0,25,3,2023,30.6136,104.2631,505.4,龙泉驿,四川省,成都市,龙泉驿区,
56357,3.8,14.4,-5.1,38.5,10,644.3,646.7,641.1,2.4,10.2,0,25,3,2023,29.0425,100.2983,3742.3,稻城,四川省,甘孜藏族自治州,稻城县,
56373,12.7,17,9.8,74.8,47,926.6,930.8,922.2,2.6,12.2,0.5,25,3,2023,29.7875,102.8444,797.5,荥经,四川省,雅安市,荥经县,
56479,7.9,12.9,5.5,74.3,50,793.7,796.3,790.2,2.6,9.5,0,25,3,2023,28.0044,102.8419,2061,昭觉,四川省,凉山彝族自治州,昭觉县,
56571,18.2,27.5,11,38.5,16,835.4,838.7,831,1.7,7.3,0,25,3,2023,27.9036,102.2678,1589.6,西昌,四川省,凉山彝族自治州,西昌市,
57307,14.4,20.3,10.9,62.8,37,964.2,967.3,960.9,2.1,9.1,0,25,3,2023,31.0975,105.0772,459.9,三台,四川省,绵阳市,三台县,
57315,10.4,15.9,7.5,84,53,942.4,944.8,940.1,2.7,7.7,2.9,25,3,2023,31.5233,106.4025,655.7,仪陇,四川省,南充市,仪陇县,
56197,13.9,19.3,10.5,71.5,41,955.7,959,952.4,2.7,8.7,0,25,3,2023,31.1517,104.1669,535.8,什邡,四川省,德阳市,什邡市,
56297,14.6,19.9,11.9,67,42,967.2,970.9,963.4,2.3,8.2,0,25,3,2023,30.0425,104.1392,435.4,仁寿国家气象观测站,四川省,眉山市,仁寿县,
56592,14.6,18.6,13.1,78.5,57,973.9,977.5,969.4,2,7.7,0,25,3,2023,28.4406,104.5036,376.4,高县,四川省,宜宾市,高县,
57328,11.1,13.6,9.1,86,75,978.1,980.4,975.4,1.3,6.6,2.1,25,3,2023,31.2075,107.5067,344.9,达川,四川省,达州市,达川区,
57411,12.3,17.6,9.8,86.3,54,977.5,980,974.9,2.9,9.6,1.2,25,3,2023,30.7456,106.1319,347,高坪,四川省,南充市,高坪区,
57414,11.2,13.2,10.1,90,76,971,973.4,968.1,2.2,7.3,1.1,25,3,2023,30.5178,106.4544,403.3,岳池,四川省,广安市,岳池县,
57417,12.3,15.2,10.8,88,71,981.1,983.6,978.1,1.6,5.6,1.7,25,3,2023,30.3514,106.2936,316,武胜,四川省,广安市,武胜县,
57508,14,17.4,12.1,87,59,982.4,985.6,979.1,1.5,5.3,1.4,25,3,2023,29.16,105.3814,301.8,泸县,四川省,泸州市,泸县,
57603,13.6,16.2,12.5,90.5,75,984.5,987.7,981,1,3.6,4.8,25,3,2023,28.8111,105.8272,282.7,合江,四川省,泸州市,合江县,
56273,11.1,14.7,9.4,86.8,52,925.4,929.2,921.2,0.6,5.6,2.9,25,3,2023,30.2472,102.8342,814,宝兴,四川省,雅安市,宝兴县,
56291,14.8,20.3,11.5,61.5,33,963.5,966.8,960.1,1.7,5.1,0,25,3,2023,30.965,104.3061,466.8,广汉,四川省,德阳市,广汉市,
56578,21.3,27.9,16.4,35.8,20,883.6,887.2,878.3,2.1,8.7,0,25,3,2023,27.0619,102.7442,1115.1,宁南,四川省,凉山彝族自治州,宁南县,
56665,22.8,32.8,13.8,31.5,16,880.1,883.9,875.6,2.5,9.8,0,25,3,2023,26.6897,101.8544,1140.4,盐边站,四川省,攀枝花市,盐边县,
56168,12.6,20.1,7.1,43,15,778.8,784.2,773.5,0.6,3.6,0.2,25,3,2023,31.475,102.0703,2174.8,金川,四川省,阿坝藏族羌族自治州,金川县,
56152,-0.7,8.4,-7.1,54,12,631.2,633.7,628,2.1,15.9,0.3,25,3,2023,32.275,100.3339,3898.7,色达,四川省,甘孜藏族自治州,色达县,
56167,7,15.4,0.6,46.8,16,704,708.7,700,3.3,18.8,0,25,3,2023,30.9714,101.1186,3008.6,道孚,四川省,甘孜藏族自治州,道孚县,
56185,9.3,17,3.6,58.5,16,758.4,762.8,753.4,1.9,9,2.6,25,3,2023,32.08,102.98,2399.4,黑水,四川省,阿坝藏族羌族自治州,黑水县,
56257,1.4,9.5,-5,41.3,12,622.8,625.1,620.7,4.2,18,0,25,3,2023,29.9911,100.2331,4007.5,理塘国家气象站,四川省,甘孜藏族自治州,理塘县,
56287,13.2,18.3,9.6,77.3,45,946.6,950.5,942.1,1,3.9,6.2,25,3,2023,29.9831,102.9994,627.6,雅安,四川省,雅安市,雨城区,
56289,14.7,18.9,12.1,70,44,967.3,971.1,963.1,1.1,4.9,0,25,3,2023,30.1992,103.8692,435.9,彭山,四川省,眉山市,彭山区,
56381,13.1,18.1,9.8,74.5,43,945.4,949,941.2,2,7.2,2.8,25,3,2023,30.0678,103.4919,629.9,丹棱,四川省,眉山市,丹棱县,
56386,14.7,19.8,11.7,72,42,968.6,972.7,964.1,1.6,5.8,1.4,25,3,2023,29.5647,103.7553,424.2,乐山,四川省,乐山市,市中区,
56391,14.3,18.9,11.7,72.3,43,961.8,965.6,957.5,1.6,7.5,0,25,3,2023,30.0581,103.8758,484,眉山,四川省,眉山市,东坡区,
56394,15,20.3,12.3,75.8,40,973.1,976.7,969.5,0.8,5.9,0,25,3,2023,29.4578,104.4339,383.2,荣县国家站,四川省,自贡市,荣县,
57208,13.2,20.5,8.6,58.3,26,954.9,957.9,950.5,2.5,9.9,0,25,3,2023,32.2775,105.5128,545,剑阁,四川省,广元市,剑阁县,
56182,3.8,12.1,-1.3,68,17,716.2,719.3,712.1,2.5,9.4,2.1,25,3,2023,32.6708,103.6033,2881.3,松潘,四川省,阿坝藏族羌族自治州,松潘县,
56196,14.3,19.7,10,65,40,957.1,960.4,953.9,1.3,6.2,0.8,25,3,2023,31.4403,104.7264,521.1,绵阳气象站,四川省,绵阳市,涪城区,
56493,14.1,18.2,12.4,85,62,983.7,987,980,1.2,5.3,1.2,25,3,2023,28.8492,104.9725,292.8,南溪,四川省,宜宾市,南溪区,
56580,7.1,14.5,2.6,71.8,31,753.6,755.8,749.7,2,9,0,25,3,2023,27.7231,102.8094,2479.8,布拖,四川省,凉山彝族自治州,布拖县,
57605,14.4,17.8,13,78.8,59,954.7,957.5,950.3,1.7,7.9,0.5,25,3,2023,28.0397,105.8122,537.7,古蔺,四川省,泸州市,古蔺县,
56284,12.3,18,10.2,84.5,40,958.1,961.8,954.1,2,6,3.2,25,3,2023,30.4433,103.4386,518.5,邛崃,四川省,成都市,邛崃市,
56288,13.1,17.5,10.9,78.8,48,960.5,964,956.6,1.1,5.6,0.2,25,3,2023,30.5886,103.9022,495,双流,四川省,成都市,双流区,
56290,14.4,20.1,11.2,66.5,41,958.1,961.5,954.7,1.2,6.8,0,25,3,2023,30.7778,104.1803,514.5,新都,四川省,成都市,新都区,
56473,14.8,20.3,12.5,55,35,895.2,899.1,891,2.3,9.6,0,25,3,2023,28.9589,102.7697,1058.2,甘洛,四川省,凉山彝族自治州,甘洛县,
56584,15.4,20.2,14.3,49.3,34,891.3,894.3,886.2,1.5,9.3,0,25,3,2023,27.705,103.2567,1095.2,金阳,四川省,凉山彝族自治州,金阳县,
56666,22.9,29.8,15.6,28,16,871.5,875.2,867.2,1.9,9.4,0,25,3,2023,26.5761,101.7211,1224.8,攀枝花,四川省,攀枝花市,攀枝花市,
56190,13.5,20.3,9.2,70.3,37,955.7,958.7,952.4,1.8,6.7,1.8,25,3,2023,31.5369,104.5842,534.7,安州,四川省,绵阳市,安州区,
56194,13.2,17.9,9.2,77.3,49,948.7,951.7,945.4,1.3,7.3,2.4,25,3,2023,31.6256,104.4514,597,北川,四川省,绵阳市,北川羌族自治县,
56272,12.6,18.6,9.9,78.5,42,953.3,956.6,949.8,1.5,6.9,0.4,25,3,2023,30.8289,103.8986,558.6,郫都,四川省,成都市,郫都区,
56498,13.9,17.6,12.3,86.5,58,954.3,957.7,950.4,0.4,5,0,25,3,2023,28.1542,104.5042,547,筠连,四川省,宜宾市,筠连县,
56195,13.8,19.7,9.7,75.5,41,955,958,951.7,1.5,6.1,1.1,25,3,2023,31.8008,104.7328,541.1,江油,四川省,绵阳市,江油市,
56276,13.2,17.6,11.4,78,45,963.6,967.2,959.6,1.7,5.7,0.3,25,3,2023,30.4583,103.8211,467.3,新津,四川省,成都市,新津区,
56295,15.5,21.8,11.6,62,32,965.4,968.7,962.1,1.5,7.9,0,25,3,2023,30.3883,104.5447,448.6,简阳,四川省,成都市,简阳市,
56376,14.3,18.7,11.7,56.5,37,891.6,895.4,886.9,3.2,11.2,0,25,3,2023,29.3433,102.6367,1098.6,汉源,四川省,雅安市,汉源县,
57216,12.5,19.3,8.5,64,35,950.9,953.2,947,2,7.6,0.3,25,3,2023,32.3558,106.8325,579.4,南江,四川省,巴中市,南江县,
57413,11.4,14.6,9.6,93,75,982.5,984.7,979.4,1.9,7.9,1.4,25,3,2023,30.8564,106.9983,305.7,渠县,四川省,达州市,渠县,
57318,11.3,15.2,9.1,86.3,65,971,973.3,968.4,2.1,6.2,2.5,25,3,2023,31.0553,106.5811,406.2,营山,四川省,南充市,营山县,
56263,14.2,21.1,8.1,43.8,23,800.2,806.2,794.4,5.2,13.9,0.2,25,3,2023,30.8781,101.8808,1947.5,丹巴国家站,四川省,甘孜藏族自治州,丹巴县,
56378,17.1,22.8,14.6,47,31,913.1,917.5,908.2,2.3,8.9,0,25,3,2023,29.2292,102.3533,890.7,石棉,四川省,雅安市,石棉县,
56390,14.8,20.4,12.1,70.8,39,970.7,974.4,966.3,1.7,7.2,0,25,3,2023,29.6597,104.0683,405,井研,四川省,乐山市,井研县,
56480,14.1,19,11.8,78.3,48,952.5,956.4,948.7,1.1,5.8,1.9,25,3,2023,28.8281,103.5325,563.2,马边,四川省,乐山市,马边彝族自治县,
56389,15,20.8,11.6,74.3,40,972.6,976.7,968,0.7,6.3,0.4,25,3,2023,29.2019,103.9431,387.3,犍为,四川省,乐山市,犍为县,
56144,7,15,0.7,34,10,685.3,688.8,681.5,1.7,14.2,0,25,3,2023,31.8033,98.5764,3224.6,德格基本气象站,四川省,甘孜藏族自治州,德格县,
57329,11.1,12.8,10,91.8,76,963.7,965.9,961.2,1,4.5,1.2,25,3,2023,31.0978,107.8467,468.7,开江,四川省,达州市,开江县,
57408,13.3,18.3,10.6,80.3,49,973.1,976,970.1,3,6,0.1,25,3,2023,30.1103,105.3219,383.6,安岳,四川省,资阳市,安岳县,
56180,7.5,12.1,4.7,78.3,58,841.3,844,837.3,2.5,10.2,3.4,25,3,2023,31.6914,103.8533,1589.1,茂县,四川省,阿坝藏族羌族自治州,茂县,
56181,12.3,17.4,10.1,82.8,43,955.5,958.9,951.7,1.2,6.2,0.5,25,3,2023,30.6708,103.6989,541.2,崇州,四川省,成都市,崇州市,
56188,11.6,17.5,9.3,84.8,40,938.8,942.2,935.4,1.4,8.9,0.9,25,3,2023,30.9958,103.6736,689.1,都江堰,四川省,成都市,都江堰市,
56189,13.3,18.7,10.5,75,42,950.7,953.9,947.2,2,6.8,0.4,25,3,2023,30.9622,103.9464,580.5,彭州,四川省,成都市,彭州市,
56097,10.6,17.5,5.9,65,34,856.3,859.8,851.2,1.5,8.7,2.6,25,3,2023,33.2606,104.2456,1440.5,九寨沟,四川省,阿坝藏族羌族自治州,九寨沟县,
56158,5.4,14.3,-1.3,41.8,11,669.9,673.6,666.6,3.4,14.3,0.2,25,3,2023,31.3858,100.6636,3414.4,炉霍,四川省,甘孜藏族自治州,炉霍县,
56387,13.6,17.5,10.3,74.8,47,943.8,948.2,939.6,1.1,9.5,2.1,25,3,2023,29.2283,103.2614,643.1,峨边,四川省,乐山市,峨边彝族自治县,
56485,10.5,14.9,8.6,79.3,55,877,880,874.1,1.4,5.3,0,25,3,2023,28.2694,103.5775,1249.9,雷波,四川省,凉山彝族自治州,雷波县,
56565,11.9,21.2,2.7,38.8,18,748.9,751.3,745.6,2.4,13.6,0,25,3,2023,27.4378,101.4861,2516.8,盐源,四川省,凉山彝族自治州,盐源县,
57314,12.7,19.3,9.6,80.5,43,970.7,973.3,967.7,2.2,6,2.1,25,3,2023,31.3439,106.0653,405.7,南部,四川省,南充市,南部县,
57317,11.2,16.1,9.1,85.3,60,970,972.4,967.3,3.2,9.6,1.5,25,3,2023,31.0222,106.3981,414,蓬安国家基本气象站,四川省,南充市,蓬安县,
56675,18.5,26.4,10.4,31.8,16,825.5,828.1,822.3,1.1,8.5,0,25,3,2023,26.6456,102.5775,1702.8,会东,四川省,凉山彝族自治州,会东县,
57237,9.6,14.8,6.5,62.3,47,941.4,943.5,938.5,2,8.8,1.2,25,3,2023,32.0744,108.0317,672.2,万源,四川省,达州市,万源市,
56178,10.4,20.5,4.7,49.3,14,757.5,762.1,752.3,3.1,14.3,0.3,25,3,2023,30.9958,102.3561,2438,小金,四川省,阿坝藏族羌族自治州,小金县,
56146,6,13.3,-1.7,43.8,12,672.5,676.3,668.8,1.8,12.1,1.3,25,3,2023,31.6192,99.9975,3383.4,甘孜基准站,四川省,甘孜藏族自治州,甘孜县,
56171,2.7,10.7,-2.8,64.5,20,682,685.1,677.7,1.6,9.3,2.2,25,3,2023,32.8986,101.7086,3270.4,阿坝,四川省,阿坝藏族羌族自治州,阿坝县,
56184,8.9,15.3,3.4,67.3,39,809.5,813,805.1,2.2,11.2,3.4,25,3,2023,31.4361,103.1658,1892,理县,四川省,阿坝藏族羌族自治州,理县,
56187,12.5,17.5,10.3,83.3,48,954.5,957.9,950.9,2.2,8.3,0.5,25,3,2023,30.7489,103.8611,547.7,温江气候观象台,四川省,成都市,温江区,
56279,11.8,16.7,9.1,86.5,51,932.9,936.9,928.3,1.4,6.2,3,25,3,2023,30.1614,102.9425,744,芦山,四川省,雅安市,芦山县,
56172,7.6,17.3,1.9,57.8,16,732.9,737.4,727.9,0.8,5,4.6,25,3,2023,31.8989,102.2286,2686.8,马尔康,四川省,阿坝藏族羌族自治州,马尔康市,
56385,-1.5,2.1,-2.9,98.3,74,701.5,703.5,699,1.9,8.2,2.6,25,3,2023,29.5214,103.3356,3069.9,峨眉山气象站,四川省,乐山市,峨眉山市,
56388,14.6,19.9,11.7,71.5,44,968.8,972.9,964.2,0.8,5.3,0.3,25,3,2023,29.4069,103.8244,421,五通桥,四川省,乐山市,五通桥区,
57326,11,14.3,8.9,84,71,973.1,975.4,970.5,1.4,3.2,3.3,25,3,2023,31.3639,107.7161,390.3,宣汉,四川省,达州市,宣汉县,
