区站号,平均气温,最高气温,最低气温,平均相对湿度,最小相对湿度,平均气压,最高本站气压,最低本站气压,平均2分钟风速,极大风速,20-20时降水量,日,月,年,纬度,经度,测站高度,站名,省名,地市名,区县名,Unnamed: 23
57415,19.3,23.9,17.1,93,69,968.2,970.6,965.9,1.3,4,0,11,11,2022,30.5219,106.6403,372.3,广安,四川省,广安市,广安区,
56190,17.4,20,15.6,89.8,79,950.7,952.3,948.4,1.2,5.5,0.7,11,11,2022,31.5369,104.5842,534.7,安州,四川省,绵阳市,安州区,
56194,17.1,19.7,15.5,89.3,79,943.9,945.3,941.5,1.3,4.9,0.9,11,11,2022,31.6256,104.4514,597,北川,四川省,绵阳市,北川羌族自治县,
56272,17.6,22.3,14.7,86.8,61,948,949.6,945.1,1.1,4.7,0,11,11,2022,30.8289,103.8986,558.6,郫都,四川省,成都市,郫都区,
56498,19.7,25,16.7,86.8,59,948.8,951,944.7,1,6.8,0.5,11,11,2022,28.1542,104.5042,547,筠连,四川省,宜宾市,筠连县,
57216,16.2,17.5,15.7,97.5,91,946.6,948,944.9,1.2,3,2,11,11,2022,32.3558,106.8325,579.4,南江,四川省,巴中市,南江县,
57413,20.3,24.4,18,85.3,66,975.7,978.3,973.7,1.6,5.1,0,11,11,2022,30.8564,106.9983,305.7,渠县,四川省,达州市,渠县,
56144,5.2,17.3,-3.7,33.8,7,686.4,689.7,682.7,1.1,13.6,0,11,11,2022,31.8033,98.5764,3224.6,德格基本气象站,四川省,甘孜藏族自治州,德格县,
56374,7.6,13.7,0.7,71.3,49,742.1,744.4,737.7,4,18.8,0,11,11,2022,30.055,101.9606,2606.3,康定,四川省,甘孜藏族自治州,康定市,
57313,18.6,20.8,17.2,80,73,948.4,950.1,946.6,1,4,0.1,11,11,2022,31.8872,106.785,556.7,巴中,四川省,巴中市,巴州区,
57503,20,25,17.2,85.3,57,970.9,973.3,967.6,1.5,3.8,0,11,11,2022,29.6197,105.1186,349.9,东兴区,四川省,内江市,东兴区,
56186,17.8,21,15.9,85.3,68,944.7,946.1,942.2,1.2,4.8,0,11,11,2022,31.3272,104.1928,588.9,绵竹,四川省,德阳市,绵竹市,
56193,15.6,17.5,13.9,91.3,82,912.2,913.5,909.8,0.8,3.6,0.4,11,11,2022,32.4114,104.5222,891.9,平武县城,四川省,绵阳市,平武县,
56247,12.2,24.5,2,23.5,4,742,746.3,737.3,1.4,11.7,0,11,11,2022,30.0028,99.1078,2580.6,巴塘,四川省,甘孜藏族自治州,巴塘县,
56251,5.2,19.4,-5.4,37.8,5,695,699,690.2,2.1,14.9,0,11,11,2022,30.9422,100.3089,3131.1,新龙,四川省,甘孜藏族自治州,新龙县,
56296,18.3,23.3,15.6,84.5,55,954.9,956.9,952.2,0.8,4.9,0,11,11,2022,30.8128,104.4253,493.5,金堂,四川省,成都市,金堂县,
56382,18.2,23.5,15.3,89.3,61,957.1,959.2,954.1,0.6,3.4,0,11,11,2022,29.7533,103.5522,475,夹江,四川省,乐山市,夹江县,
56441,12.7,24.8,3.9,17.8,4,761.1,765.6,756.5,0.7,12.6,0,11,11,2022,28.7136,99.2864,2411.5,得荣,四川省,甘孜藏族自治州,得荣县,
56496,20.3,23.9,17.7,86,67,968.9,971.2,965,1,5.5,0,11,11,2022,28.3303,105.2589,367,兴文,四川省,宜宾市,兴文县,
57402,18.5,22.3,15.9,89.5,72,966.8,968.8,964.6,1.2,3.9,0,11,11,2022,30.7728,105.7053,386.5,蓬溪,四川省,遂宁市,蓬溪县,
56038,-2.2,5.1,-7.2,59,25,609.9,610.9,608.8,2,13.4,0,11,11,2022,32.9764,98.0969,4181.2,石渠,四川省,甘孜藏族自治州,石渠县,
56079,3.2,12.4,-3.3,64,15,662.5,664.6,660.4,5.8,13.3,0,11,11,2022,33.5944,102.9556,3513.8,若尔盖,四川省,阿坝藏族羌族自治州,若尔盖县,
56147,5.2,20.1,-4.5,35.8,5,700.2,703.9,695.6,1.7,13.9,0,11,11,2022,31.2117,98.8258,3063.8,白玉,四川省,甘孜藏族自治州,白玉县,
56198,18.3,22.8,15.6,89.3,66,951.6,953.2,949.1,1.3,3.6,0,11,11,2022,31.3181,104.4983,525.7,德阳,四川省,德阳市,罗江区,
56393,19.7,23.7,16.8,79.8,57,968.8,971.3,965.8,1,2.8,0,11,11,2022,29.7678,104.8536,369.3,资中,四川省,内江市,资中县,
56474,13.1,23.2,6.4,68.5,27,821.2,824.2,817.3,1.5,9,0,11,11,2022,28.545,102.1736,1771.5,冕宁,四川省,凉山彝族自治州,冕宁县,
57217,15.8,18,15,90.3,61,955.9,957.4,953.5,2.8,13.8,0.8,11,11,2022,32.2217,106.2556,499.3,旺苍,四川省,广元市,旺苍县,
57304,17.7,21.3,15.8,86,71,952.6,954.1,950.2,1.3,6.9,1.6,11,11,2022,31.6508,105.1686,517.7,梓潼,四川省,绵阳市,梓潼县,
57407,19.1,23.1,16.6,88.5,59,958.2,960.5,955.6,1.6,3.4,0,11,11,2022,30.2808,105.03,462.6,乐至,四川省,资阳市,乐至县,
57507,20.2,23.6,17.1,83.3,59,966.9,969.1,963.5,1.7,5.4,0,11,11,2022,29.3317,105.2997,385.8,隆昌,四川省,内江市,隆昌市,
57604,20.5,23.5,18.5,81.8,61,968.5,970.9,964.9,1.6,5.2,0,11,11,2022,28.7875,105.3928,368.6,纳溪,四川省,泸州市,纳溪区,
56263,13.5,20.7,5.8,46.8,30,801,806.3,793.8,2.4,13.1,0,11,11,2022,30.8781,101.8808,1947.5,丹巴国家站,四川省,甘孜藏族自治州,丹巴县,
56378,20.1,26.5,14.5,56,33,909.5,913,903.9,1.4,8.7,0,11,11,2022,29.2292,102.3533,890.7,石棉,四川省,雅安市,石棉县,
56390,18.5,22.9,16.7,86.3,61,965,967.1,961.8,0.6,2.9,0,11,11,2022,29.6597,104.0683,405,井研,四川省,乐山市,井研县,
56480,19.7,24.6,16.6,78.5,49,947,949.5,942.8,1.5,9,1.8,11,11,2022,28.8281,103.5325,563.2,马边,四川省,乐山市,马边彝族自治县,
56389,19.5,23.9,17.1,87,61,966.8,968.9,963.4,0.9,3.1,0,11,11,2022,29.2019,103.9431,387.3,犍为,四川省,乐山市,犍为县,
57329,21.9,26.1,18.8,65,47,957.9,960,955.5,1.1,4.5,0,11,11,2022,31.0978,107.8467,468.7,开江,四川省,达州市,开江县,
57408,19.5,23.6,17,83.5,62,967,969.5,964.3,1.9,5.2,0,11,11,2022,30.1103,105.3219,383.6,安岳,四川省,资阳市,安岳县,
56180,13.5,18.3,10.8,77.5,51,839.3,840.9,836.2,2.2,12.5,0,11,11,2022,31.6914,103.8533,1589.1,茂县,四川省,阿坝藏族羌族自治州,茂县,
56490,7.6,13.5,4.8,80.5,46,972.4,977.4,968.2,0.7,4,0,21,12,2022,28.9508,103.8983,424,沐川,四川省,乐山市,沐川县,
56671,7.1,11.1,4,62.3,50,819.5,822.6,816.7,3.4,16.7,0.9,21,12,2022,26.4619,102.3231,1811.4,会理,四川省,凉山彝族自治州,会理市,
57303,5.3,12.2,0.7,76.3,46,968.7,971.6,965.2,1.4,3.8,0,21,12,2022,31.7397,105.925,459.9,苍溪,四川省,广元市,苍溪县,
57309,5.7,11.8,0.8,77.5,53,978.2,981.2,974.5,1.1,4.1,0,21,12,2022,30.9786,105.8819,378.4,西充,四川省,南充市,西充县,
57600,8.3,13.3,4.5,75.3,50,972.3,977.5,968,1.4,4.2,0,21,12,2022,28.7119,105.0603,421.1,江安,四川省,宜宾市,江安县,
56164,-9,4.3,-17.6,31.8,9,682.4,686.3,677.5,1.2,4.3,0,21,12,2022,32.2742,100.9642,3292.9,壤塘,四川省,阿坝藏族羌族自治州,壤塘县,
56173,-15.3,2,-27.6,40.3,6,664.7,666.6,662.1,1.1,5.6,0,21,12,2022,32.7931,102.5497,3496.8,红原,四川省,阿坝藏族羌族自治州,红原县,
56285,4.2,13.5,-1.7,79.8,41,957.6,961.8,954.2,1.2,3.8,0,21,12,2022,30.5639,103.4653,544.7,大邑国家基本气象站,四川省,成都市,大邑县,
56443,2.1,11.5,-4.7,46.3,24,719.8,723.2,716.5,1.5,7.8,0,21,12,2022,28.9369,99.8031,2844.2,乡城,四川省,甘孜藏族自治州,乡城县,
56459,6.9,13.3,4.9,57,32,762.8,765.3,759.8,1.3,6.9,0,21,12,2022,27.9294,101.275,2376.4,木里,四川省,凉山彝族自治州,木里藏族自治县,
56475,4.3,7.4,1.9,68.8,47,835.9,840.8,832.1,0.8,4.1,0,21,12,2022,28.6506,102.5119,1658.1,越西,四川省,凉山彝族自治州,越西县,
56494,8.4,13.9,4.8,79.5,53,976.2,981.1,972,1.5,4.8,0,21,12,2022,28.8394,104.3325,386.4,屏山,四川省,宜宾市,屏山县,
56575,6,8.1,4.8,66.5,55,850.8,853.8,847,1.6,6.4,0,21,12,2022,27.3731,102.5478,1514.6,普格,四川省,凉山彝族自治州,普格县,
56674,13,17.2,11,48,41,872.6,876,869.4,1.6,6.2,0,21,12,2022,26.495,101.7503,1280.6,仁和国家气象观测站,四川省,攀枝花市,仁和区,
56281,5.6,13,-0.4,76.8,46,953.8,957.9,950.3,1.8,7.2,0,21,12,2022,30.2003,103.4892,578.4,蒲江,四川省,成都市,蒲江县,
56384,5.7,13.4,0.6,84.3,46,972,976.4,968.2,0.7,3.8,0,21,12,2022,29.595,103.5906,423.5,峨眉,四川省,乐山市,峨眉山市,
56399,8.5,14.9,4.6,73,41,985.9,990.7,981.5,0.8,4.8,0,21,12,2022,29.1839,104.9942,306.4,富顺,四川省,自贡市,富顺县,
57204,1.9,11.2,-4.1,69,34,931.3,934,927.5,1.2,6.9,0,21,12,2022,32.5739,105.2233,782.9,青川,四川省,广元市,青川县,
57308,4.8,12.2,0,72.3,48,973,975.9,969.2,1.9,5.6,0,21,12,2022,31.2206,105.3861,421.3,盐亭,四川省,绵阳市,盐亭县,
57320,4.2,12.2,-1,77.3,43,966.5,969.6,962.9,1.2,2.8,0,21,12,2022,31.9281,107.2167,483,通江,四川省,巴中市,通江县,
56396,8.1,14.4,2.9,73.8,44,980.3,985,976.3,1.1,3.8,0,21,12,2022,29.3575,104.7658,353.4,自贡,四川省,自贡市,自流井区,
56462,3.3,11.4,-1.4,64.5,29,712.5,715.4,708.6,2,7.9,0,21,12,2022,29.0081,101.5008,2924.4,九龙,四川省,甘孜藏族自治州,九龙县,
56492,8.6,13.5,5.2,76.5,45,962.6,967.5,958.5,2.7,6.4,0,21,12,2022,28.7689,104.6053,502.8,宜宾,四川省,宜宾市,翠屏区,
56593,8.5,13.5,4.6,75,48,972.2,977.4,967.8,2,5.4,0,21,12,2022,28.595,104.9456,418,长宁,四川省,宜宾市,长宁县,
57326,4.9,12.4,1.1,85.5,49,977.8,981,974,1.1,2.9,0,21,12,2022,31.3639,107.7161,390.3,宣汉,四川省,达州市,宣汉县,
57403,5.8,12.4,1.4,76,47,980.9,984.4,977.4,0.8,4,0,21,12,2022,30.5928,105.2286,344.7,大英,四川省,遂宁市,大英县,
56280,4.8,13.4,-0.5,78.3,40,940.9,945.1,937.2,0.9,5.4,0,21,12,2022,30.0844,103.1167,691.8,名山,四川省,雅安市,名山区,
56371,5.8,13.5,-0.6,56.5,27,859.6,864.6,853.7,1.3,8,0,21,12,2022,29.8878,102.2131,1403.2,泸定,四川省,甘孜藏族自治州,泸定县,
56487,4,12.7,0.3,68.3,38,806.5,811,802.2,1,3.3,0,21,12,2022,28.335,103.1342,1946.6,美姑,四川省,凉山彝族自治州,美姑县,
56499,7.4,14,4.2,78.8,44,962.2,967.3,957.7,1.4,4.9,0,21,12,2022,28.4453,104.7128,508,珙县,四川省,宜宾市,珙县,
56569,8.5,11.3,6.9,57,42,863.9,866.7,860.4,2.2,13.4,0,21,12,2022,27.4131,102.1842,1379.2,德昌,四川省,凉山彝族自治州,德昌县,
57206,3.7,12.7,-2.1,60,32,958.7,961.7,955.1,1.3,4.4,0,21,12,2022,32.4244,105.8997,545.4,广元,四川省,广元市,利州区,
56190,4.5,12.4,-0.5,72.3,37,959.3,962.2,956,1.3,4.4,0,21,12,2022,31.5369,104.5842,534.7,安州,四川省,绵阳市,安州区,
56194,4.1,11.7,-0.9,74,40,952.1,955,949,1.3,5.1,0,21,12,2022,31.6256,104.4514,597,北川,四川省,绵阳市,北川羌族自治县,
56272,3.8,13.2,-1.9,78,37,956.4,960.2,952.9,0.6,3.6,0,21,12,2022,30.8289,103.8986,558.6,郫都,四川省,成都市,郫都区,
56498,7.6,14.9,3.8,81.5,41,957.6,962.9,952.7,1.2,4.8,0,21,12,2022,28.1542,104.5042,547,筠连,四川省,宜宾市,筠连县,
57216,4.2,12.2,-0.6,65.5,39,955.1,958,951.4,1.1,4.5,0,21,12,2022,32.3558,106.8325,579.4,南江,四川省,巴中市,南江县,
57413,6.5,14.4,1.1,78.5,48,986.8,990.4,982.9,3.3,6.6,0,21,12,2022,30.8564,106.9983,305.7,渠县,四川省,达州市,渠县,
56183,4,12.8,-1.6,54.3,22,865.7,869.7,859.9,1.7,5.6,0,21,12,2022,31.4956,103.6183,1370.1,汶川,四川省,阿坝藏族羌族自治州,汶川县,
57324,4.8,12.8,0.9,82.5,44,980.2,983.2,976.4,1.5,3.6,0,21,12,2022,31.5833,107.0881,365.9,平昌,四川省,巴中市,平昌县,
57401,5.2,12.9,0.4,77.5,49,977.4,980.7,973.8,0.9,3.3,0,21,12,2022,30.8775,105.3669,383.2,射洪站,四川省,遂宁市,射洪市,
57415,6.9,14.6,-0.3,75,38,978.7,982.6,974.4,2.9,6.8,0,21,12,2022,30.5219,106.6403,372.3,广安,四川省,广安市,广安区,
56144,-4.6,6.7,-11.3,26.8,11,687.3,691.1,682.9,1.2,4.6,0,21,12,2022,31.8033,98.5764,3224.6,德格基本气象站,四川省,甘孜藏族自治州,德格县,
56592,8.6,15.6,4.3,77.3,38,977.4,982.9,972.7,1,6.5,0,21,12,2022,28.4406,104.5036,376.4,高县,四川省,宜宾市,高县,
56380,6.6,13.2,1.4,73,44,954.5,958.8,950.9,1.5,6.4,0,21,12,2022,29.8764,103.3583,571.2,洪雅,四川省,眉山市,洪雅县,
56383,6.3,14.3,0.3,79.8,41,968.1,972.5,964.3,1.4,3.9,0,21,12,2022,29.8433,103.8711,455.5,青神国家气象观测站,四川省,眉山市,青神县,
56670,11,14.4,7.7,55.5,42,888.6,891.7,885.4,2.2,9.8,0,21,12,2022,26.9158,102.1206,1137.1,米易,四川省,攀枝花市,米易县,
57405,6.2,13.1,1.5,80.5,47,980.6,984.3,976.8,1.4,3.4,0,21,12,2022,30.5069,105.5622,354.9,遂宁国家基本气象站,四川省,遂宁市,船山区,
57608,8.4,14.5,2.8,70.8,46,957.3,962.9,952.3,3.2,7.6,0,21,12,2022,28.19,105.4064,548.4,叙永,四川省,泸州市,叙永县,
57414,6.9,13.7,1.2,73.5,39,975.1,979,970.9,1.9,5.3,0,21,12,2022,30.5178,106.4544,403.3,岳池,四川省,广安市,岳池县,
57417,7.4,14.4,2.8,74.8,31,985.3,989.4,981,1,4.2,0,21,12,2022,30.3514,106.2936,316,武胜,四川省,广安市,武胜县,
57508,7.8,15.4,3.2,75.8,37,986.3,991.4,981.8,1.4,5.3,0,21,12,2022,29.16,105.3814,301.8,泸县,四川省,泸州市,泸县,
57603,8,15,3.2,79.5,48,988.6,994.1,983.7,1.1,5,0,21,12,2022,28.8111,105.8272,282.7,合江,四川省,泸州市,合江县,
57328,5.8,13.1,1.6,82,47,982.9,986,979.1,1.1,3.5,0,21,12,2022,31.2075,107.5067,344.9,达川,四川省,达州市,达川区,
57411,6.7,12.2,2.2,80,55,981.8,985.4,977.8,2.4,6.5,0,21,12,2022,30.7456,106.1319,347,高坪,四川省,南充市,高坪区,
56199,5.3,13,-0.8,69.5,42,968.2,971.4,964.6,1.2,4,0,21,12,2022,31.0428,104.7058,459.6,中江,四川省,德阳市,中江县,
56478,5.5,8.6,3.1,58.3,46,818.1,822.3,814.7,1.4,7.5,0,21,12,2022,28.3058,102.4144,1829.7,喜德,四川省,凉山彝族自治州,喜德县,
56491,8.6,13.5,6.1,74.3,46,965.5,970.6,961.4,2.7,6.8,0,21,12,2022,28.6922,104.5053,476.9,叙州,四川省,宜宾市,叙州区,
57416,5.8,13.6,2.1,82.3,48,977.2,980.8,972.9,0.7,2.8,0,21,12,2022,30.3425,106.9386,392.4,邻水,四川省,广安市,邻水县,
56152,-12.9,1.6,-21.9,33,10,631.6,633.9,628.5,1.6,4.4,0,21,12,2022,32.275,100.3339,3898.7,色达,四川省,甘孜藏族自治州,色达县,
56167,-4.6,6.8,-12.7,24.8,8,706.9,711.5,701.5,0.7,3.8,0,21,12,2022,30.9714,101.1186,3008.6,道孚,四川省,甘孜藏族自治州,道孚县,
56185,-2.6,9.9,-9.5,32.5,8,762,766,756.6,1.1,4.8,0,21,12,2022,32.08,102.98,2399.4,黑水,四川省,阿坝藏族羌族自治州,黑水县,
56665,13.3,16.1,11.6,46,40,887.5,891,884,1.8,11.7,0,21,12,2022,26.6897,101.8544,1140.4,盐边站,四川省,攀枝花市,盐边县,
56273,4.4,13,0,86.5,48,927.8,932.5,923,1.6,7.7,0,21,12,2022,30.2472,102.8342,814,宝兴,四川省,雅安市,宝兴县,
56291,5.1,14,-0.4,73.3,34,967.1,970.6,963.4,1.2,3.3,0,21,12,2022,30.965,104.3061,466.8,广汉,四川省,德阳市,广汉市,
56578,9.2,12.9,7.9,56.3,43,892.7,896.2,888.5,1.2,4.5,0,21,12,2022,27.0619,102.7442,1115.1,宁南,四川省,凉山彝族自治州,宁南县,
56284,3.4,13.8,-2.2,86.8,42,960.8,965,957.3,0.7,4.3,0,21,12,2022,30.4433,103.4386,518.5,邛崃,四川省,成都市,邛崃市,
56288,5.2,14.5,-0.6,78.5,33,963.5,967.6,959.9,0.7,3.1,0,21,12,2022,30.5886,103.9022,495,双流,四川省,成都市,双流区,
56290,6,13.8,0.7,68.5,39,961.4,965.1,957.8,1.6,3.8,0,21,12,2022,30.7778,104.1803,514.5,新都,四川省,成都市,新都区,
56473,8.1,14.9,5.3,62.8,33,899.3,905.1,893.9,0.7,3.3,0,21,12,2022,28.9589,102.7697,1058.2,甘洛,四川省,凉山彝族自治州,甘洛县,
56584,8.9,15.9,6,53.5,32,895.1,900.7,889.7,1.4,3.8,0,21,12,2022,27.705,103.2567,1095.2,金阳,四川省,凉山彝族自治州,金阳县,
56666,13.1,15.9,11.2,45.8,38,878.4,881.9,875,2.7,8.1,0,21,12,2022,26.5761,101.7211,1224.8,攀枝花,四川省,攀枝花市,攀枝花市,
56181,3.3,13.4,-2.7,82.3,36,958.3,962.4,954.8,0.8,5,0,21,12,2022,30.6708,103.6989,541.2,崇州,四川省,成都市,崇州市,
56188,2.5,11.9,-2.7,84.8,44,941.4,945.4,938.1,0.9,4.3,0,21,12,2022,30.9958,103.6736,689.1,都江堰,四川省,成都市,都江堰市,
56189,5,12.7,-1.3,72,40,953.8,957.5,950.5,0.9,4.1,0,21,12,2022,30.9622,103.9464,580.5,彭州,四川省,成都市,彭州市,
56195,3.7,12.3,-1.8,72.8,35,958.8,961.5,955.4,1,4.5,0,21,12,2022,31.8008,104.7328,541.1,江油,四川省,绵阳市,江油市,
56276,4.1,14.4,-2,81.8,34,966.7,970.8,962.9,1,4.3,0.1,21,12,2022,30.4583,103.8211,467.3,新津,四川省,成都市,新津区,
56295,7.1,14.3,1.8,71.5,38,969.3,973.2,965.6,1.9,4.3,0,21,12,2022,30.3883,104.5447,448.6,简阳,四川省,成都市,简阳市,
56376,8.1,12.8,5.1,55,35,895.1,900.4,889.7,1.1,4.4,0,21,12,2022,29.3433,102.6367,1098.6,汉源,四川省,雅安市,汉源县,
57318,6.4,12.1,1.5,76,47,975.1,978.3,971.3,1.6,6,0,21,12,2022,31.0553,106.5811,406.2,营山,四川省,南充市,营山县,
56187,3.8,12.7,-1.8,81,45,957.4,961.4,953.9,0.7,7.1,0,21,12,2022,30.7489,103.8611,547.7,温江气候观象台,四川省,成都市,温江区,
56387,8,15.1,2.4,66.3,39,946.6,952.2,941.7,1.7,9,0,21,12,2022,29.2283,103.2614,643.1,峨边,四川省,乐山市,峨边彝族自治县,
56485,6.2,12.3,3.4,72.5,46,878.8,884.1,874.4,1.2,4.6,0,21,12,2022,28.2694,103.5775,1249.9,雷波,四川省,凉山彝族自治州,雷波县,
56565,4.4,9.6,2.2,69.5,41,750.4,752.7,747.9,1.1,8.8,0,21,12,2022,27.4378,101.4861,2516.8,盐源,四川省,凉山彝族自治州,盐源县,
56182,-7,7.1,-16.4,30.3,5,718.2,721.5,714.3,3.1,7.2,0,21,12,2022,32.6708,103.6033,2881.3,松潘,四川省,阿坝藏族羌族自治州,松潘县,
56097,1.2,11,-5,41.3,14,858.3,861.3,853.2,0.8,7.4,0,21,12,2022,33.2606,104.2456,1440.5,九寨沟,四川省,阿坝藏族羌族自治州,九寨沟县,
56158,-6.8,5.1,-15.3,24.5,10,671.8,675.2,667.7,1.4,6.8,0,21,12,2022,31.3858,100.6636,3414.4,炉霍,四川省,甘孜藏族自治州,炉霍县,
57314,6.2,12.9,1.9,79.3,48,975,977.8,971.4,1.7,4.2,0,21,12,2022,31.3439,106.0653,405.7,南部,四川省,南充市,南部县,
57317,6.6,11.8,2.1,77,49,974.1,977.3,970.3,2.4,5.6,0,21,12,2022,31.0222,106.3981,414,蓬安国家基本气象站,四川省,南充市,蓬安县,
56146,-6.7,4.7,-13.9,29.5,10,674.3,677.7,670,1.1,4.5,0,21,12,2022,31.6192,99.9975,3383.4,甘孜基准站,四川省,甘孜藏族自治州,甘孜县,
56171,-10.1,3.6,-19.6,41.3,8,684,687.2,680.2,1.7,5.7,0,21,12,2022,32.8986,101.7086,3270.4,阿坝,四川省,阿坝藏族羌族自治州,阿坝县,
56184,-0.5,6.6,-5.3,53.5,22,812,815.9,806.2,1.3,5,0,21,12,2022,31.4361,103.1658,1892,理县,四川省,阿坝藏族羌族自治州,理县,
56257,-4.4,7.1,-12.8,36.5,12,626.5,629.1,623.4,0.5,10.1,0,21,12,2022,29.9944,100.2708,3950,理塘国家气象站,四川省,甘孜藏族自治州,理塘县,
56287,7.6,14,3.5,67.3,41,948.9,953.2,944.8,1.6,5.1,0,21,12,2022,29.9831,102.9994,627.6,雅安,四川省,雅安市,雨城区,
56289,6.6,15,1.3,73.5,39,970.5,974.9,966.6,0.8,3,0,21,12,2022,30.1992,103.8692,435.9,彭山,四川省,眉山市,彭山区,
56381,7.4,12.5,2.5,60.5,42,948,952.3,944.5,1.8,6,0,21,12,2022,30.0678,103.4919,629.9,丹棱,四川省,眉山市,丹棱县,
56386,7.5,14.1,2.8,78.3,49,972.1,976.6,968.2,1.2,3.5,0,21,12,2022,29.5647,103.7553,424.2,乐山,四川省,乐山市,市中区,
56391,6.8,13.9,2.2,72.8,43,964.8,969.3,961.2,2.2,4.7,0,21,12,2022,30.0581,103.8758,484,眉山,四川省,眉山市,东坡区,
56394,6.4,14.5,1.3,78,38,976.8,981.6,972.9,1.5,4.6,0,21,12,2022,29.4578,104.4339,383.2,荣县国家站,四川省,自贡市,荣县,
57208,3.2,11.7,-2.2,67,36,958.8,961.8,955.1,1.5,4.9,0,21,12,2022,32.2775,105.5128,545,剑阁,四川省,广元市,剑阁县,
56193,3.6,13.8,-0.9,62.8,29,918.9,921.9,914,1.1,8.2,0,21,12,2022,32.4114,104.5222,891.9,平武县城,四川省,绵阳市,平武县,
56247,3.4,13.4,-4.1,31.5,16,742.1,746.8,737,1.5,6.8,0,21,12,2022,30.0028,99.1078,2580.6,巴塘,四川省,甘孜藏族自治州,巴塘县,
56251,-4.5,4.7,-12.3,28.8,9,695.3,699.7,689.7,1.4,5.9,0,21,12,2022,30.9422,100.3089,3131.1,新龙,四川省,甘孜藏族自治州,新龙县,
56296,6.6,13.9,1.5,62,35,963.9,967.6,960.2,2,5.7,0,21,12,2022,30.8128,104.4253,493.5,金堂,四川省,成都市,金堂县,
56382,6.3,13.5,1.5,80,44,966,970.3,962.3,1,4.3,0,21,12,2022,29.7533,103.5522,475,夹江,四川省,乐山市,夹江县,
56441,6.2,14.2,0.5,39.8,23,759.1,763.4,754.8,1.2,7.5,0,21,12,2022,28.7136,99.2864,2411.5,得荣,四川省,甘孜藏族自治州,得荣县,
56496,7.7,15.6,2.3,82,44,978.6,984.1,973.5,1.2,4.8,0,21,12,2022,28.3303,105.2589,367,兴文,四川省,宜宾市,兴文县,
56267,-0.3,11,-6.6,36.8,15,738.8,743.7,732.8,2.1,7.8,0,21,12,2022,30.0325,101.0189,2635.6,雅江,四川省,甘孜藏族自治州,雅江县,
56278,3.6,11.2,-1.3,87.8,55,927,931.3,922.7,1.6,4.7,0,21,12,2022,30.0672,102.7769,818.5,天全,四川省,雅安市,天全县,
56286,5.9,13.8,-1,68,38,962.4,966.3,958.7,1.4,4.9,0,21,12,2022,30.6136,104.2631,505.4,龙泉驿,四川省,成都市,龙泉驿区,
56357,-2.9,8.7,-10.9,45.3,18,643.6,646.2,640.7,1.3,6.9,0,21,12,2022,29.0425,100.2983,3742.3,稻城,四川省,甘孜藏族自治州,稻城县,
56373,5,13.9,0.1,78.3,39,929.4,934.1,924.2,1.3,9.2,0,21,12,2022,29.7875,102.8444,797.5,荥经,四川省,雅安市,荥经县,
56479,3.5,10.4,-0.7,68,44,795.4,799.8,791.3,0.8,5.5,0,21,12,2022,28.0044,102.8419,2061,昭觉,四川省,凉山彝族自治州,昭觉县,
56571,7.7,10.7,6,58,46,842,844.7,838.8,1,6,0,21,12,2022,27.9036,102.2678,1589.6,西昌,四川省,凉山彝族自治州,西昌市,
57307,6.4,12.9,1.2,70.5,44,968.3,971.5,964.8,1.3,4.2,0,21,12,2022,31.0975,105.0772,459.9,三台,四川省,绵阳市,三台县,
57315,5.4,9.8,2.3,73.8,57,946,948.7,943,1.3,5.6,0,21,12,2022,31.5233,106.4025,655.7,仪陇,四川省,南充市,仪陇县,
57402,5.5,11.4,0.5,79,53,977.1,980.4,973.4,1.5,5.3,0,21,12,2022,30.7728,105.7053,386.5,蓬溪,四川省,遂宁市,蓬溪县,
56038,-13.7,-1.3,-22.7,33.8,15,608.7,611.2,606,1.4,6,0,21,12,2022,32.9764,98.0969,4181.2,石渠,四川省,甘孜藏族自治州,石渠县,
56079,-9.3,-0.4,-16.4,19.8,8,662.4,664.3,660.9,3.1,8.6,0,21,12,2022,33.5944,102.9556,3513.8,若尔盖,四川省,阿坝藏族羌族自治州,若尔盖县,
56147,-3.4,8.6,-11.4,31.3,11,701,705.3,695.7,2.8,5.7,0,21,12,2022,31.2117,98.8258,3063.8,白玉,四川省,甘孜藏族自治州,白玉县,
56196,6.1,12.4,1.1,62.5,40,960.9,963.8,957.6,1.2,5,0,21,12,2022,31.4403,104.7264,521.1,绵阳气象站,四川省,绵阳市,涪城区,
56493,7.7,15,3.2,79.3,42,987.5,992.7,982.9,1.1,4.8,0,21,12,2022,28.8492,104.9725,292.8,南溪,四川省,宜宾市,南溪区,
56580,1.6,9.4,-2.3,81.5,50,763.6,767.4,760.1,1,8.8,0.1,21,12,2022,27.7131,102.8069,2390,布拖,四川省,凉山彝族自治州,布拖县,
56675,7.3,11.1,6.2,58.3,45,830.7,833.8,827.6,0.8,12.3,0,21,12,2022,26.6456,102.5775,1702.8,会东,四川省,凉山彝族自治州,会东县,
56279,3.1,11.9,0.1,89.5,48,935.6,939.8,931.2,1.4,3.3,0,21,12,2022,30.1614,102.9425,744,芦山,四川省,雅安市,芦山县,
56172,-4.6,9.1,-11.7,30.8,8,736.6,741.1,731.5,0.7,5.4,0,21,12,2022,31.8989,102.2286,2686.8,马尔康,四川省,阿坝藏族羌族自治州,马尔康市,
