区站号,平均气温,最高气温,最低气温,平均相对湿度,最小相对湿度,平均气压,最高本站气压,最低本站气压,平均2分钟风速,极大风速,20-20时降水量,日,月,年,纬度,经度,测站高度,站名,省名,地市名,区县名,Unnamed: 23
56079,8,16.2,-1.1,66.8,31,672,673.8,669,1.5,6.2,0,5,6,2020,33.5833,102.9667,3441.4,若尔盖,四川省,阿坝藏族羌族自治州,若尔盖县,
56147,12.5,21.3,8.8,82,35,701.6,703.4,697.3,1.6,9.1,3.8,5,6,2020,31.2167,98.8333,3260,白玉,四川省,甘孜藏族自治州,白玉县,
56584,22.8,32.2,17.3,69.5,26,886.5,889.3,882.4,1.7,7.1,6.6,5,6,2020,27.7,103.25,1093,金阳,四川省,凉山彝族自治州,金阳县,
56666,29,34.3,23.9,37.5,26,870.1,872.6,867.5,2.7,8.2,0,5,6,2020,26.5761,101.72,1224.8,攀枝花,四川省,攀枝花市,攀枝花市,
56284,25.8,34.9,17.4,58.3,17,945.2,947.1,942.4,1,6.4,0,5,6,2020,30.4433,103.4386,518.5,邛崃,四川省,成都市,邛崃市,
56288,26.8,35.8,18.5,66.3,28,947.8,949.6,944.7,0.8,5.9,0,5,6,2020,30.5833,103.9167,494.6,双流,四川省,成都市,双流区,
56290,28.6,36.5,20.9,51.5,24,945.7,947.5,942.6,0.8,5.7,0,5,6,2020,30.7778,104.1803,514.5,新都,四川省,成都市,新都区,
56146,11.3,18.2,4.6,58.3,33,675.7,677.7,672.4,1.9,9.6,0,5,6,2020,31.6167,100,3393.5,甘孜基准站,四川省,甘孜藏族自治州,甘孜县,
56171,8.9,16.8,0.5,69.3,29,685.6,688.3,681.8,1.1,7.1,0,5,6,2020,32.9,101.7,3275.1,阿坝,四川省,阿坝藏族羌族自治州,阿坝县,
56184,18.2,28.9,9.2,56,22,807.8,810.8,802.8,1.3,13,0,5,6,2020,31.4364,103.1658,1896.7,理县,四川省,阿坝藏族羌族自治州,理县,
56473,23.6,31.3,18.1,70.8,34,890.7,894.2,885.7,1.2,3.6,0.8,5,6,2020,28.95,102.7667,1060.3,甘洛,四川省,凉山彝族自治州,甘洛县,
56279,23.6,33.8,15.7,65.5,28,922.2,924.5,918.8,1.7,10.2,0,5,6,2020,30.1614,102.9425,744.1,芦山,四川省,雅安市,芦山县,
56172,12.8,25.5,4.1,66,24,736.1,739.6,730.5,1,5.7,0,5,6,2020,31.9,102.2333,2664.4,马尔康,四川省,阿坝藏族羌族自治州,马尔康市,
56385,11.8,16.5,7.4,52,27,704,705,702.9,4,9.5,0,5,6,2020,29.5214,103.3356,3069.9,峨眉山气象站,四川省,乐山市,峨眉山市,
56675,22.6,28,17.2,59.5,36,824.9,826.3,822.8,1.5,5.7,2.5,5,6,2020,26.65,102.5833,1694.5,会东,四川省,凉山彝族自治州,会东县,
57237,24.7,34.4,18,71.3,28,929.3,931.4,926.3,1.3,4.2,0,5,6,2020,32.0667,108.0333,674,万源,四川省,达州市,万源市,
56388,29.4,36.8,23.9,47.5,24,955.8,957.8,952.7,0.9,3.9,0,5,6,2020,29.4069,103.8244,421,五通桥,四川省,乐山市,五通桥区,
56178,16.8,24.7,11.3,57.8,21,760.2,763.2,755.2,2.3,14.1,0,5,6,2020,30.9958,102.3561,2438,小金,四川省,阿坝藏族羌族自治州,小金县,
56188,24.2,32.8,14.9,63.5,30,927.3,928.8,924.7,1.6,5.2,0,5,6,2020,30.9958,103.6736,689.1,都江堰,四川省,成都市,都江堰市,
56189,26.4,35,17.1,58,20,938.5,940.2,935.6,1.3,6,0,5,6,2020,30.9833,103.9333,581.7,彭州,四川省,成都市,彭州市,
56097,21.9,32.1,13.3,45.8,20,851,854.4,846.2,1.2,8.7,0,5,6,2020,33.2606,104.2456,1440.5,九寨沟,四川省,阿坝藏族羌族自治州,九寨沟县,
56158,8.7,16.3,2.3,74.5,44,673.8,676,669.6,2.4,11.7,0,5,6,2020,31.3858,100.6636,3414.4,炉霍,四川省,甘孜藏族自治州,炉霍县,
56181,25.2,35,16.4,70.3,25,943,944.7,940,1.1,5.9,0,5,6,2020,30.6833,103.7,541.7,崇州,四川省,成都市,崇州市,
56273,22.3,32.4,14.8,64,27,894.3,896.9,890.6,1.7,9,0,5,6,2020,30.3914,102.8181,1022,宝兴,四川省,雅安市,宝兴县,
56291,27.2,36.6,18.6,61.3,22,950.7,952.4,947.5,1.4,4.9,0,5,6,2020,30.965,104.3058,468,广汉,四川省,德阳市,广汉市,
56578,26.6,31.9,21.7,60.8,44,882.8,885.3,878.5,1.7,11.7,0,5,6,2020,27.0667,102.75,993.6,宁南,四川省,凉山彝族自治州,宁南县,
56665,28.5,35,23.9,38,22,878.6,881.2,875.7,2.9,12.7,0,5,6,2020,26.6833,101.85,1140.3,盐边站,四川省,攀枝花市,盐边县,
56197,26.6,35,19,57,22,943.4,945.2,940.4,1.1,5.5,0,5,6,2020,31.15,104.1667,535.7,什邡,四川省,德阳市,什邡市,
56297,28.8,36.3,20.5,51.8,24,954.1,955.9,951.1,1.8,7.2,0,5,6,2020,30.0425,104.1392,435.4,仁寿国家气象观测站,四川省,眉山市,仁寿县,
56196,28.7,36,20.7,44.8,20,944.9,946.7,941.8,1.8,11.3,0,5,6,2020,31.45,104.7333,522.7,绵阳气象站,四川省,绵阳市,涪城区,
56493,27.1,34.6,20.5,62.5,29,970.3,972.1,967.2,1.2,4.8,0,5,6,2020,28.85,104.9667,292.8,南溪,四川省,宜宾市,南溪区,
56580,16.8,23.4,11.7,66.8,28,762.4,764,760.3,1.3,7.1,4.2,5,6,2020,27.7167,102.8,2460,布拖,四川省,凉山彝族自治州,布拖县,
57605,25.4,35.4,17.8,55,24,944.1,946.3,940.8,1.1,6.5,0,5,6,2020,28.0333,105.8167,537.7,古蔺,四川省,泸州市,古蔺县,
56198,27,36.4,17.4,59,25,944.4,946.1,941.4,1.4,6.9,0,5,6,2020,31.3167,104.5,525.7,德阳,四川省,德阳市,罗江区,
56393,28.8,34.3,22.6,48.5,26,961.6,963.4,958.9,1.8,5.3,0,5,6,2020,29.7667,104.85,369.4,资中,四川省,内江市,资中县,
56474,20.2,28.1,12.9,60.5,23,819.6,822.1,815.7,1.3,6.4,14.5,5,6,2020,28.55,102.1667,1774,冕宁,四川省,凉山彝族自治州,冕宁县,
57507,27.4,33.2,21.6,57,31,960.1,961.9,957.5,1.7,4.5,0,5,6,2020,29.3311,105.2997,385.7,隆昌,四川省,内江市,隆昌市,
57604,26.2,33.8,20.3,61.8,22,962,963.8,959.3,1.9,4.7,0,5,6,2020,28.7872,105.3928,368.8,纳溪,四川省,泸州市,纳溪区,
57217,25.5,36.8,17.5,62.8,24,947.4,949.7,943.8,1.5,5.2,0,5,6,2020,32.2217,106.2556,499.3,旺苍,四川省,广元市,旺苍县,
57304,26.8,35.7,18,58.5,27,945.3,947.2,942.2,1.2,6.4,0,5,6,2020,31.6667,105.1667,516.5,梓潼,四川省,绵阳市,梓潼县,
57407,29.7,36.9,22.8,48,28,951.5,953.1,948.7,1.7,6.8,0,5,6,2020,30.2833,105.0333,462.6,乐至,四川省,资阳市,乐至县,
56374,13.9,21.1,7.7,68,36,743.7,746,740.7,2.8,13.8,3.6,5,6,2020,30.05,101.9667,2615.7,康定,四川省,甘孜藏族自治州,康定市,
56182,11.1,21.6,2,62,22,719.2,721.6,715,2.4,9.7,0,5,6,2020,32.6667,103.6,2881.3,松潘,四川省,阿坝藏族羌族自治州,松潘县,
57313,26.7,34.3,19.6,65.3,28,941.5,943.3,938.8,2.1,5.8,0,5,6,2020,31.8872,106.785,556.7,巴中,四川省,巴中市,巴州区,
57503,27.8,34.5,21.1,58,31,963.9,965.6,961.2,1.8,6.5,0,5,6,2020,29.6167,105.1167,349.7,东兴区,四川省,内江市,东兴区,
56168,18.3,28.1,12.1,62.3,22,781.6,785.4,775,1,3.2,0,5,6,2020,31.4833,102.0667,2168.9,金川,四川省,阿坝藏族羌族自治州,金川县,
56389,28,35.7,22.2,55.8,27,959.6,961.7,956.4,1,5.7,0,5,6,2020,29.2,103.95,387.6,犍为,四川省,乐山市,犍为县,
56263,20.7,28.2,14,60,27,802,805.8,795.1,2.3,11.5,0,5,6,2020,30.8833,101.8833,1949.7,丹巴国家站,四川省,甘孜藏族自治州,丹巴县,
56378,23,30.2,17.5,72.3,40,908.2,911.9,903.3,2.7,5.4,0.3,5,6,2020,29.2333,102.35,890.7,石棉,四川省,雅安市,石棉县,
56390,28.4,35.4,20.7,54.8,26,957.4,959.4,954.4,1.3,6.4,0,5,6,2020,29.6667,104.0667,404.4,井研,四川省,乐山市,井研县,
56480,26.2,35.8,20,57,20,941.4,944.4,937.2,1.9,6.5,0,5,6,2020,28.8167,103.5333,564.1,马边,四川省,乐山市,马边彝族自治县,
56180,20.3,29.2,10.7,53,28,837.3,839.8,833.5,2.4,10.4,0,5,6,2020,31.6833,103.85,1590.1,茂县,四川省,阿坝藏族羌族自治州,茂县,
56186,27.1,34.7,18.7,51.3,19,937.8,939.4,934.8,1.4,6.3,0,5,6,2020,31.3333,104.2,589,绵竹,四川省,德阳市,绵竹市,
56592,28.3,36.1,22.3,50.5,22,961.5,963.7,957.6,2,6.3,0,5,6,2020,28.4406,104.5036,378.1,高县,四川省,宜宾市,高县,
57328,27.5,34.1,21.1,65.3,39,964.3,966.2,961.6,0.9,5.7,0,5,6,2020,31.2075,107.5067,344.9,达川,四川省,达州市,达川区,
57411,26.6,33.2,19.8,67.3,34,964.3,966.1,961.8,1.5,5.6,0,5,6,2020,30.7456,106.1319,347,高坪,四川省,南充市,高坪区,
57414,26.7,32.8,19.8,66.8,40,958.4,960,955.9,1.6,6.3,0,5,6,2020,30.5167,106.45,403.7,岳池,四川省,广安市,岳池县,
57417,27.7,33.7,21.4,64.5,33,967.8,969.4,965.3,1.3,6.7,0,5,6,2020,30.35,106.2833,315.9,武胜,四川省,广安市,武胜县,
57508,27.8,33.4,21.6,57.8,32,969.4,971.3,966.6,1.3,4.9,0,5,6,2020,29.15,105.3667,301,泸县,四川省,泸州市,泸县,
56152,6.2,14,-1.5,70.8,38,635.2,637.4,632.1,2.1,14.3,0.5,5,6,2020,32.2833,100.3333,3893.9,色达,四川省,甘孜藏族自治州,色达县,
56167,12.4,22.7,4.9,64.5,31,707.2,710.1,701.8,2.1,11.8,0,5,6,2020,30.9714,101.1186,3008.6,道孚,四川省,甘孜藏族自治州,道孚县,
56185,15.2,25.9,6,54.8,18,760.7,764.2,755.2,1.1,8,0,5,6,2020,32.0833,102.9833,2400.1,黑水,四川省,阿坝藏族羌族自治州,黑水县,
57329,27.3,34.9,20.5,66.8,37,951.5,953,949,0.9,5.9,0,5,6,2020,31.1,107.85,467.5,开江,四川省,达州市,开江县,
57408,28.2,34.7,22.6,51.8,29,960,961.7,957.4,1.8,6.3,0,5,6,2020,30.1103,105.3219,383.6,安岳,四川省,资阳市,安岳县,
56267,14.8,25.6,9,71,27,739.4,742.3,733.1,1.6,17.5,1.9,5,6,2020,30.0333,101.0167,2600.9,雅江,四川省,甘孜藏族自治州,雅江县,
56278,24.2,33.8,15.1,58.8,26,914.5,916.5,911.1,1.3,11.6,0,5,6,2020,30.0672,102.7769,818.7,天全,四川省,雅安市,天全县,
56286,28,36.3,18.6,55.5,24,946.5,948.3,943.5,1.1,6,0,5,6,2020,30.6136,104.2633,505.3,龙泉驿,四川省,成都市,龙泉驿区,
56357,10.6,17.7,5.8,69,43,647.7,649.5,644.9,1.6,9.5,2.7,5,6,2020,29.05,100.3,3727.7,稻城,四川省,甘孜藏族自治州,稻城县,
56373,24.9,33.7,16.5,59.8,25,916.5,918.7,912.9,2.4,11.9,0,5,6,2020,29.7875,102.8444,797.5,荥经,四川省,雅安市,荥经县,
56479,18,25.6,12.3,63.3,19,792.6,794.6,789.9,1,11.7,26.2,5,6,2020,28,102.85,2132.4,昭觉,四川省,凉山彝族自治州,昭觉县,
57307,28.4,36.7,20.6,52,21,951.6,953.4,948.5,1.6,6.3,0,5,6,2020,31.0975,105.0772,459.9,三台,四川省,绵阳市,三台县,
57315,26.7,33.3,21.2,57,35,931.1,932.7,928.6,1.4,4.7,0,5,6,2020,31.5233,106.4025,655.7,仪陇,四川省,南充市,仪陇县,
57603,26,33.7,18.9,48.8,19,971.7,973.4,968.9,1.1,5.2,0,5,6,2020,28.8167,105.8333,283.4,合江,四川省,泸州市,合江县,
56571,21.4,30.6,15,59,20,836.8,838.9,832.6,1.3,4,10.8,5,6,2020,27.9,102.2667,1590.9,西昌,四川省,凉山彝族自治州,西昌市,
56280,26.2,34.5,18.2,56.8,27,927.2,929.2,924.5,1,5.7,0,5,6,2020,30.0833,103.1167,691.3,名山,四川省,雅安市,名山区,
56371,20.3,28.1,13.8,63.8,36,853.6,856.8,849.4,1.7,6.3,0.4,5,6,2020,29.8878,102.2131,1403.2,泸定,四川省,甘孜藏族自治州,泸定县,
56487,18.4,28,11.7,67,29,803.3,805.8,800.2,1.6,9.5,20.4,5,6,2020,28.3333,103.1333,1943.9,美姑,四川省,凉山彝族自治州,美姑县,
56499,27.9,36.2,22.2,51.5,28,962,964.3,958.5,2.4,8.4,0,5,6,2020,28.3833,104.7833,368.2,珙县,四川省,宜宾市,珙县,
56569,24.3,32.7,18.2,52.8,22,856.5,859,852.6,3.8,15.1,0,5,6,2020,27.4167,102.1833,1380,德昌,四川省,凉山彝族自治州,德昌县,
57206,26.4,36.5,16.9,52.5,17,942.4,944.7,938.8,2.2,6.7,0,5,6,2020,32.4244,105.8997,545.4,广元,四川省,广元市,利州区,
57324,26,35.4,19.5,68,26,962.1,964,959.2,1.4,4.3,0,5,6,2020,31.5833,107.0833,364.2,平昌,四川省,巴中市,平昌县,
57401,27.7,35.6,19,58,29,960,961.7,957.1,1.6,5.1,0,5,6,2020,30.8667,105.3667,383.3,射洪站,四川省,遂宁市,射洪市,
57415,26.4,33.9,19.4,67.3,40,959.6,961.3,957.1,1.8,5.9,0,5,6,2020,30.5333,106.6333,394.5,广安,四川省,广安市,广安区,
56490,6.7,10.6,4.2,83.3,56,983,986.1,978.4,0.9,5.3,999990,20,12,2020,28.9508,103.8983,424,沐川,四川省,乐山市,沐川县,
56671,7.7,13.2,4.6,60,45,825.8,828.9,822.6,2,5.2,0,20,12,2020,26.65,102.25,1787.3,会理,四川省,凉山彝族自治州,会理市,
57303,4.4,10.8,0,80,44,978.9,981.1,975.6,0.8,3.7,0,20,12,2020,31.7333,105.9167,459.9,苍溪,四川省,广元市,苍溪县,
57309,4.3,10.4,-0.4,83.8,49,988.8,990.6,985.4,1.1,5.1,0,20,12,2020,30.9786,105.8819,378.4,西充,四川省,南充市,西充县,
57600,6.2,10.1,3.6,86,60,983.2,986.2,978.9,1,4.3,0,20,12,2020,28.7119,105.0603,420.9,江安,四川省,宜宾市,江安县,
56164,-9.2,4.7,-15.7,57.8,8,684.4,686.4,681.3,1.8,14.3,0,20,12,2020,32.2742,100.9642,3292.9001,壤塘,四川省,阿坝藏族羌族自治州,壤塘县,
56173,-15.5,-4.6,-22.5,68.8,40,667.1,668.2,665.8,1.6,6.3,0,20,12,2020,32.8,102.55,3491.5,红原,四川省,阿坝藏族羌族自治州,红原县,
56285,4.5,9.4,-0.7,81.5,51,967.9,970.4,964.3,1.4,5.2,999990,20,12,2020,30.5639,103.4653,544.7,大邑国家基本气象站,四川省,成都市,大邑县,
56443,1.4,11.9,-6,31.8,12,723.6,727.5,719.8,2.1,8.2,0,20,12,2020,28.9333,99.8,2842,乡城,四川省,甘孜藏族自治州,乡城县,
56459,5.9,14.5,-0.4,37.8,16,766.2,769.8,762.8,1.8,8.9,0,20,12,2020,27.9333,101.275,2426.5,木里,四川省,凉山彝族自治州,木里藏族自治县,
56475,2.5,8.5,-0.9,63.8,41,841.6,844.8,835.2,1.3,8.2,0,20,12,2020,28.65,102.5167,1659.5,越西,四川省,凉山彝族自治州,越西县,
56494,7.1,10.8,4.6,82.3,52,987.1,990.1,982.6,1.1,4.5,0,20,12,2020,28.8394,104.3319,386.5,屏山,四川省,宜宾市,屏山县,
56575,4,9.3,2.3,63.3,48,856.1,859,851.1,2,5.9,0,20,12,2020,27.3731,102.5478,1530.7001,普格,四川省,凉山彝族自治州,普格县,
56674,12.3,17.9,10.1,53,37,876.7,880.7,871.4,2.2,9,0,20,12,2020,26.4947,101.7492,1280.6,仁和国家气象观测站,四川省,攀枝花市,仁和区,
56280,3,8.8,-1.6,87.8,51,951,953.5,947.2,1.2,4.6,999990,20,12,2020,30.0833,103.1167,691.3,名山,四川省,雅安市,名山区,
56371,2.6,9.8,-2.9,50.3,29,866.5,870.1,859.9,2.4,9.3,0,20,12,2020,29.8878,102.2131,1403.2001,泸定,四川省,甘孜藏族自治州,泸定县,
56487,1,8.5,-2.4,67.3,45,812.3,815.2,807,2.1,8.4,0,20,12,2020,28.3333,103.1333,1943.9,美姑,四川省,凉山彝族自治州,美姑县,
56499,7.1,12.1,3.7,83.3,53,988.9,992.3,973,0.9,5.7,0,20,12,2020,28.3833,104.7833,368.2,珙县,四川省,宜宾市,珙县,
56569,9.4,16.4,5.9,46.8,33,867.8,871.8,862.7,3.9,14.2,0,20,12,2020,27.4167,102.1833,1380,德昌,四川省,凉山彝族自治州,德昌县,
57206,2.4,9.1,-1.8,75.8,43,968.9,971.1,965.6,1.2,4.2,0,20,12,2020,32.4244,105.8997,545.4,广元,四川省,广元市,利州区,
57324,4.1,10.2,1.3,83.3,49,990.4,992.3,986.8,1.7,4.6,0,20,12,2020,31.5833,107.0833,364.2,平昌,四川省,巴中市,平昌县,
57401,4.4,9.2,0.7,88.3,55,988.2,990.4,984.8,1.1,5.5,999990,20,12,2020,30.8667,105.3667,383.3,射洪站,四川省,遂宁市,射洪市,
57415,4.4,10.6,0.1,82.3,49,989.4,991.5,986.1,2.2,4.7,0,20,12,2020,30.5219,106.6403,372.3,广安,四川省,广安市,广安区,
56267,1,12.2,-5.2,37.8,12,740.5,744.2,736,1.5,13.5,0,20,12,2020,30.0333,101.0167,2600.9001,雅江,四川省,甘孜藏族自治州,雅江县,
56278,2.6,7.3,-1.3,86.8,57,936.6,938.9,932.6,0.8,4.2,0,20,12,2020,30.0672,102.7769,818.7,天全,四川省,雅安市,天全县,
56286,3.9,8.7,-0.7,82.3,54,972.9,975.4,969.6,1.7,5,0,20,12,2020,30.6136,104.2633,505.3,龙泉驿,四川省,成都市,龙泉驿区,
56357,-3.8,5.6,-11.9,32,10,646.9,649.2,644.4,1.7,14.4,0,20,12,2020,29.05,100.3,3727.7,稻城,四川省,甘孜藏族自治州,稻城县,
56373,3.2,5.2,1.7,83.3,65,939.1,941.4,935.2,1,3.2,999990,20,12,2020,29.7875,102.8444,797.5,荥经,四川省,雅安市,荥经县,
56479,-0.8,7.3,-3.8,75.8,52,800.8,803.6,795.9,2,9.7,0,20,12,2020,28,102.85,2132.4001,昭觉,四川省,凉山彝族自治州,昭觉县,
56571,6.7,13.1,3.8,51.8,34,846.6,849.8,841.2,1.2,5.7,0,20,12,2020,27.9,102.2667,1590.9,西昌,四川省,凉山彝族自治州,西昌市,
57307,4.5,9.1,0.6,84.5,60,978.8,981.2,975.6,1.2,4.3,0,20,12,2020,31.0975,105.0772,459.9,三台,四川省,绵阳市,三台县,
57315,3.5,7,1,81.8,59,955.7,957.7,953,1.3,2.9,0,20,12,2020,31.5233,106.4025,655.7,仪陇,四川省,南充市,仪陇县,
56592,7.1,10.7,4.4,80.5,49,988.5,991.7,983.7,1.7,5.9,0,20,12,2020,28.4406,104.5036,378.1,高县,四川省,宜宾市,高县,
57603,7.1,10.5,4.8,86,62,999.9,1002.9,995.6,1.1,4.5,0,20,12,2020,28.8167,105.8333,283.4,合江,四川省,泸州市,合江县,
56380,4.5,8,0.3,83,64,965.1,967.6,961.3,2.2,3.7,0,20,12,2020,29.8764,103.3581,571.2,洪雅,四川省,眉山市,洪雅县,
56383,5.6,9.7,1.4,81,60,978.9,981.7,975,1.3,3.7,0,20,12,2020,29.8333,103.8667,455.2,青神国家气象观测站,四川省,眉山市,青神县,
56670,11.5,17.9,8.9,48.8,32,892.9,897,888.1,2.1,11.3,0,20,12,2020,26.9167,102.1167,1136.9,米易,四川省,攀枝花市,米易县,
57405,4,8.9,0.8,93,68,991.6,993.8,988.4,1,3.2,0,20,12,2020,30.5,105.55,355,遂宁国家基本气象站,四川省,遂宁市,船山区,
57608,6.8,12.1,3.5,81.5,47,982.7,990.8,963.4,1.7,8.2,0,20,12,2020,28.1653,105.4317,377.5,叙永,四川省,泸州市,叙永县,
56273,1.4,5.5,-2.4,80.3,57,913.6,916.1,909.1,2.4,9.9,0,20,12,2020,30.3914,102.8181,1022,宝兴,四川省,雅安市,宝兴县,
56291,4,9.1,-0.2,83.3,50,977.5,979.9,974.3,1.1,4.8,0,20,12,2020,30.965,104.3058,468,广汉,四川省,德阳市,广汉市,
56578,7.5,12.8,5.1,55.5,38,898.7,902.1,893.1,0.9,5.2,0,20,12,2020,27.0667,102.75,993.6,宁南,四川省,凉山彝族自治州,宁南县,
56152,-12.8,-0.8,-21.9,43.8,13,633.3,634.5,632.1,2.7,15.5,0,20,12,2020,32.2833,100.3333,3893.9001,色达,四川省,甘孜藏族自治州,色达县,
56167,-1.4,9.3,-9.3,39.3,5,707.8,710.9,703.9,1,20.5,0,20,12,2020,30.9714,101.1186,3008.6,道孚,四川省,甘孜藏族自治州,道孚县,
56185,-1.5,5.9,-4.6,56.5,31,765.7,768,761.6,1.4,6.9,0,20,12,2020,32.0833,102.9833,2400.1,黑水,四川省,阿坝藏族羌族自治州,黑水县,
57328,4.7,10.2,0.8,80.3,47,992.7,994.7,989.2,1,4.6,0,20,12,2020,31.2075,107.5067,344.9,达川,四川省,达州市,达川区,
57411,4.3,8.3,0.4,93,63,992.6,994.6,989.3,1.1,4.4,0,20,12,2020,30.7456,106.1319,347,高坪,四川省,南充市,高坪区,
57414,4.3,8.7,0.6,85.3,57,985.9,987.9,982.6,1.1,4.2,0,20,12,2020,30.5167,106.45,403.7,岳池,四川省,广安市,岳池县,
57417,5.3,8.5,2.3,88.3,66,996.3,998.4,992.8,1.3,3.9,0,20,12,2020,30.35,106.2833,315.9,武胜,四川省,广安市,武胜县,
57508,6.8,9.6,4.5,81.5,61,997.6,1000.4,993.5,1.3,4.6,0,20,12,2020,29.15,105.3667,301,泸县,四川省,泸州市,泸县,
57318,4.8,9.2,0.5,79.3,55,985.4,987.3,982.2,1.4,3.9,0,20,12,2020,31.0553,106.5811,406.2,营山,四川省,南充市,营山县,
56195,3.3,9.3,-1.5,77.3,45,969.1,971.3,965.9,1,4.1,0,20,12,2020,31.8,104.7333,543.1,江油,四川省,绵阳市,江油市,
56276,5,9.8,0.5,83.5,47,977.4,979.9,973.6,1.2,4.5,0,20,12,2020,30.45,103.8167,467,新津,四川省,成都市,新津区,
56295,4.7,9.5,0.5,84.3,50,979.8,982.4,976.3,1.4,6.1,0,20,12,2020,30.3833,104.55,448.5,简阳,四川省,成都市,简阳市,
56376,4.7,9,2.1,54.8,40,903.3,906.4,897.6,3.1,11.9,0,20,12,2020,29.3436,102.6367,1098,汉源,四川省,雅安市,汉源县,
56257,-4.5,3.8,-12.3,37.8,7,629.4,631.6,627.3,2,13.2,0,20,12,2020,30,100.2667,3948.9001,理塘国家气象站,四川省,甘孜藏族自治州,理塘县,
56287,4.1,7.9,1.1,84,58,959.3,961.7,955.2,0.6,4.7,999990,20,12,2020,29.9833,103,627.6,雅安,四川省,雅安市,雨城区,
56289,5.1,10.4,1.3,86.8,51,981.1,983.8,977.4,0.6,3.2,0,20,12,2020,30.2,103.8667,437,彭山,四川省,眉山市,彭山区,
56381,5.3,9.1,2.6,70.8,53,958.1,960.6,954.3,1.6,6.3,0,20,12,2020,30.0683,103.4922,630.2,丹棱,四川省,眉山市,丹棱县,
56386,6.8,10.5,4.3,86.3,54,982.7,985.4,978.7,1,4,0.2,20,12,2020,29.5647,103.7553,424.2,乐山,四川省,乐山市,市中区,
56391,4.6,9.8,0.2,80.3,53,977.6,986.3,971.8,0.7,4.6,999990,20,12,2020,30.0581,103.8758,484,眉山,四川省,眉山市,东坡区,
56394,6.8,10.8,4.2,82.5,53,987.5,990.4,983.4,1.3,6.7,0,20,12,2020,29.45,104.4333,384.1,荣县国家站,四川省,自贡市,荣县,
57208,2.2,9.7,-1.9,78.8,44,969.1,971.4,965.5,0.9,5.4,0,20,12,2020,32.2833,105.5167,544.5,剑阁,四川省,广元市,剑阁县,
56279,2.9,6.9,-0.5,88.5,62,945.3,947.6,941.1,1.4,4.3,999990,20,12,2020,30.1614,102.9425,744.1,芦山,四川省,雅安市,芦山县,
56172,-2.4,6,-7.5,54.8,31,738,740.3,734.5,1.4,6.5,0,20,12,2020,31.9,102.2333,2664.4001,马尔康,四川省,阿坝藏族羌族自治州,马尔康市,
56385,-9.7,-4.3,-11.8,91,80,704.9,706.7,702.1,2.3,6.2,0,20,12,2020,29.5214,103.3356,3069.9001,峨眉山气象站,四川省,乐山市,峨眉山市,
56675,6.5,15,3.6,58.5,38,834.7,837.8,830.8,1,6.1,0,20,12,2020,26.65,102.5833,1694.5,会东,四川省,凉山彝族自治州,会东县,
57237,2.6,10.5,-1.6,70.8,35,953.9,956,950,1,4.1,0,20,12,2020,32.0667,108.0333,674,万源,四川省,达州市,万源市,
56388,6.6,9.4,4.6,78.5,60,983,985.7,978.9,0.9,9.3,999990,20,12,2020,29.4069,103.8244,421,五通桥,四川省,乐山市,五通桥区,
56178,0.4,7.2,-2.9,57,33,763.9,766.9,759,2.3,6,0,20,12,2020,30.9958,102.3561,2438,小金,四川省,阿坝藏族羌族自治州,小金县,
56196,4.7,8.9,0.7,75.5,52,971.4,973.6,968.3,1.4,4.6,0,20,12,2020,31.45,104.7333,522.7,绵阳气象站,四川省,绵阳市,涪城区,
56493,6.9,10.3,4.6,85.8,57,998.5,1001.5,994.2,1.3,6,0,20,12,2020,28.85,104.9667,292.8,南溪,四川省,宜宾市,南溪区,
56580,-2,6.1,-5.3,86,58,768.1,770.5,763.4,1.5,7.3,0,20,12,2020,27.7167,102.8,2460,布拖,四川省,凉山彝族自治州,布拖县,
56182,-6.5,2.5,-11.6,61.8,24,721.4,723,718.6,3.2,9.1,0,20,12,2020,32.6667,103.6,2881.3,松潘,四川省,阿坝藏族羌族自治州,松潘县,
56665,12.6,18.5,10.4,46.5,35,891.7,895.9,886.4,2.8,12,0,20,12,2020,26.6833,101.85,1140.3,盐边站,四川省,攀枝花市,盐边县,
57605,6,10.4,3.5,83.5,53,969,972.1,964.6,1,4.4,0,20,12,2020,28.0333,105.8167,537.7,古蔺,四川省,泸州市,古蔺县,
56197,3.8,7.9,-0.4,81.8,59,969.3,971.7,966.3,1,3.6,0,20,12,2020,31.15,104.1667,535.7,什邡,四川省,德阳市,什邡市,
56297,4.4,10.1,-1.4,80,53,981.4,984.1,977.5,0.7,5.3,0,20,12,2020,30.0425,104.1392,435.4,仁寿国家气象观测站,四川省,眉山市,仁寿县,
56187,3.4,8.4,-1.3,84.5,57,967.8,970.3,964.4,0.9,3.8,0,20,12,2020,30.7489,103.8611,547.7,温江气候观象台,四川省,成都市,温江区,
56284,4.4,10.1,-1.2,80.3,49,971.2,973.7,967.4,0.9,4.7,0,20,12,2020,30.4433,103.4386,518.5,邛崃,四川省,成都市,邛崃市,
56288,5,10.4,0.5,79.8,41,974,976.5,970.4,0.6,5.7,0,20,12,2020,30.5833,103.9167,494.6,双流,四川省,成都市,双流区,
56290,4.3,8.5,1,80.3,54,971.8,974.2,968.5,0.9,4.3,0,20,12,2020,30.7778,104.1803,514.5,新都,四川省,成都市,新都区,
