区站号,平均气温,最高气温,最低气温,平均相对湿度,最小相对湿度,平均气压,最高本站气压,最低本站气压,平均2分钟风速,极大风速,20-20时降水量,日,月,年,纬度,经度,测站高度,站名,省名,地市名,区县名,Unnamed: 23
56195,21.5,23.8,20.2,90,79,950.2,952.1,948.7,1.3,8,54.7,15,9,2021,31.8008,104.7328,541.1,江油,四川省,绵阳市,江油市,
56276,21.7,23.3,20.7,100,100,957.5,959.4,955.9,1.6,5.2,26.2,15,9,2021,30.4583,103.8211,467.3,新津,四川省,成都市,新津区,
56295,22.2,23.4,20.8,91.8,85,959.1,960.8,957.9,3.2,10,13.3,15,9,2021,30.3883,104.5447,448.6,简阳,四川省,成都市,简阳市,
56376,24.3,30.4,21.1,80,54,888.3,890.8,884.6,1.3,11.4,5.2,15,9,2021,29.3433,102.6367,1098.6,汉源,四川省,雅安市,汉源县,
56284,21.4,23.3,20.4,100,95,952.2,954,950.5,1.1,4.2,34.3,15,9,2021,30.4433,103.4386,518.5,邛崃,四川省,成都市,邛崃市,
56288,21.8,23.1,20.6,100,100,954.3,956.3,952.8,1.1,5.5,38.5,15,9,2021,30.5886,103.9022,495,双流,四川省,成都市,双流区,
56290,21.6,22.9,20.3,96,90,952.2,954.3,950.8,1.8,5.6,11.5,15,9,2021,30.7778,104.1803,514.5,新都,四川省,成都市,新都区,
56473,26.2,33,22.2,68,44,891.5,893.9,887,2.3,12.1,0,15,9,2021,28.9597,102.7697,1060.3,甘洛,四川省,凉山彝族自治州,甘洛县,
57318,25.1,30.8,21.3,82.3,57,963.9,965.5,961.8,3.3,7.9,12.5,15,9,2021,31.0553,106.5811,406.2,营山,四川省,南充市,营山县,
56187,21.4,22.6,20.2,95,90,948.9,950.9,947.4,2,7.5,57,15,9,2021,30.7489,103.8611,547.7,温江气候观象台,四川省,成都市,温江区,
56584,25.2,33.9,19.9,68,40,888.7,891.4,884.9,2.1,5.7,0,15,9,2021,27.705,103.2567,1061.9,金阳,四川省,凉山彝族自治州,金阳县,
56666,24.7,31.2,20.1,77,45,876.4,878.9,873.2,0.6,5,0,15,9,2021,26.5761,101.7211,1224.8,攀枝花,四川省,攀枝花市,攀枝花市,
56257,11.7,17.9,5.8,64,32,634.9,636.5,632.4,1.4,7.5,0,15,9,2021,29.9944,100.2708,3950,理塘国家气象站,四川省,甘孜藏族自治州,理塘县,
56287,21.6,24.5,20.1,92.8,79,941,943,939.4,0.5,2.7,15.4,15,9,2021,29.9831,102.9994,627.6,雅安,四川省,雅安市,雨城区,
56289,22,23.6,21.1,100,96,960.9,962.7,959.3,1.2,4.5,73,15,9,2021,30.1992,103.8692,435.9,彭山,四川省,眉山市,彭山区,
56381,20.8,22.2,19.8,96.8,91,939.8,941.7,938.2,2.3,9.2,29.6,15,9,2021,30.0678,103.4919,629.9,丹棱,四川省,眉山市,丹棱县,
56386,23.2,26.8,21.3,87.8,73,962.2,963.9,960.4,1.6,6.9,1.5,15,9,2021,29.5647,103.7553,424.2,乐山,四川省,乐山市,市中区,
56391,21.5,22.7,20.6,98,94,955.7,957.5,954.1,1.3,6.2,38.5,15,9,2021,30.0581,103.8758,484,眉山,四川省,眉山市,东坡区,
56394,24,26.5,22.3,99,91,965.8,967.1,964.2,1.6,6.2,5.4,15,9,2021,29.4578,104.4339,383.2,荣县国家站,四川省,自贡市,荣县,
56298,22,24.2,20.9,95.3,88,962.8,964.6,961.4,2.3,8.1,11.7,15,9,2021,30.0683,104.6581,414.2,资阳,四川省,资阳市,雁江区,
56395,24,27.1,22.8,87.3,75,969.3,970.8,967.7,1.6,5.4,3.1,15,9,2021,29.5236,104.6631,350.9,威远,四川省,内江市,威远县,
57306,23.6,26.1,22.6,84,70,967.2,968.5,965.5,1.4,6.4,1.3,15,9,2021,31.5842,105.9775,382.6,阆中,四川省,南充市,阆中市,
57420,26,31.6,22.4,82.3,51,963.1,964.9,960.8,1.4,4.8,0,15,9,2021,30.7542,107.1864,418,大竹,四川省,达州市,大竹县,
56189,21.3,22.6,20.1,95.3,86,945.3,947.2,943.7,2.4,7.3,111.3,15,9,2021,30.9622,103.9464,580.5,彭州,四川省,成都市,彭州市,
56097,18.4,20.6,17.1,88.5,64,856.9,857.9,855.7,0.9,3.9,3.5,15,9,2021,33.2606,104.2456,1440.5,九寨沟,四川省,阿坝藏族羌族自治州,九寨沟县,
56158,12.3,21.8,5.6,77.5,38,676,678.4,673.2,1.9,12.4,0.2,15,9,2021,31.3858,100.6636,3414.4,炉霍,四川省,甘孜藏族自治州,炉霍县,
56181,21.1,22.8,20,97,89,949.6,951.5,948,2.2,5.5,101.6,15,9,2021,30.6708,103.6989,541.2,崇州,四川省,成都市,崇州市,
56188,20.9,23.2,20,94.3,82,933.6,935.5,932.1,1.1,4.4,27.3,15,9,2021,30.9958,103.6736,689.1,都江堰,四川省,成都市,都江堰市,
57208,20,21,19.6,97,93,951.1,952.6,949.9,1,5.4,25.6,15,9,2021,32.2775,105.5128,545,剑阁,四川省,广元市,剑阁县,
56279,21.7,25.3,19.9,90.8,74,927.5,929.4,925.7,1.3,6.9,20.3,15,9,2021,30.1614,102.9425,744,芦山,四川省,雅安市,芦山县,
56172,16.4,25.6,11.6,82.8,39,737.5,739.5,734.7,1.3,8.9,1.6,15,9,2021,31.8989,102.2286,2686.8,马尔康,四川省,阿坝藏族羌族自治州,马尔康市,
56385,12.4,16.9,10.9,96.8,73,706.7,708.5,705.6,2.2,9.7,48.9,15,9,2021,29.5214,103.3356,3069.9,峨眉山气象站,四川省,乐山市,峨眉山市,
56675,20.9,28.9,16.6,78.3,43,830.8,832.9,827.6,1.2,6.2,0,15,9,2021,26.6456,102.5775,1702.5,会东,四川省,凉山彝族自治州,会东县,
56190,21.6,23.8,20.1,93,80,952.5,954.5,951.1,1.7,7.5,84.9,15,9,2021,31.55,104.55,519.4,安州,四川省,绵阳市,安州区,
56194,21.4,23.8,19.9,91.5,79,944.1,946.2,942.6,2.4,8.1,86.5,15,9,2021,31.6256,104.4514,597,北川,四川省,绵阳市,北川羌族自治县,
56272,20.9,22.2,19.9,97.3,93,947.7,949.8,946.3,1.4,5.9,94.8,15,9,2021,30.8289,103.8986,558.6,郫都,四川省,成都市,郫都区,
56498,25,28.7,22.9,90.8,69,947.4,949,945.6,1.6,7,2,15,9,2021,28.1542,104.5042,547,筠连,四川省,宜宾市,筠连县,
57216,21.7,23.3,20.5,90.3,80,947.1,948.6,945.2,1.5,6.4,10.5,15,9,2021,32.3558,106.8325,579.4,南江,四川省,巴中市,南江县,
57413,27.7,33,23.1,68.3,51,974.8,976.5,972.5,2.1,7.1,0.3,15,9,2021,30.8564,106.9983,305.7,渠县,四川省,达州市,渠县,
56388,23.2,26.7,21.3,87.8,73,962.4,964.2,960.6,1.9,6.8,0.6,15,9,2021,29.4069,103.8244,421,五通桥,四川省,乐山市,五通桥区,
57237,23.5,28.3,20.4,74.3,55,937.4,938.8,935,1.1,5.2,1.2,15,9,2021,32.0744,108.0317,672.2,万源,四川省,达州市,万源市,
56178,18.9,28.7,14.5,65,31,762,763.7,757.2,1.4,12.8,2.9,15,9,2021,30.9958,102.3561,2438,小金,四川省,阿坝藏族羌族自治州,小金县,
56198,21.4,23.2,19.9,95.3,85,951.5,953.4,950.1,2,7.8,59.7,15,9,2021,31.3181,104.4983,525.7,德阳,四川省,德阳市,罗江区,
56393,23.2,26,21.9,97.5,86,967.5,969.2,965.9,2,5.9,0.4,15,9,2021,29.7678,104.8536,369.3,资中,四川省,内江市,资中县,
56474,20.3,26.5,17.5,82.8,50,822.6,825,820,1.2,7.9,12.3,15,9,2021,28.545,102.1736,1740.5,冕宁,四川省,凉山彝族自治州,冕宁县,
57217,20.7,22.1,19.7,92.3,84,955.7,957.2,954.3,1.3,4.8,13.3,15,9,2021,32.2217,106.2556,499.3,旺苍,四川省,广元市,旺苍县,
57304,20.7,22.2,20,100,95,952.8,954.3,951.5,2.4,7.6,23.5,15,9,2021,31.6508,105.1686,517.7,梓潼,四川省,绵阳市,梓潼县,
57407,22.8,24.5,21.5,97.5,81,957.4,959.1,956.1,1.7,5.3,7.2,15,9,2021,30.2808,105.03,462.6,乐至,四川省,资阳市,乐至县,
57507,25.4,29.6,22.7,83.3,67,965,966.7,963.3,2.9,7.2,0,15,9,2021,29.3317,105.2997,385.8,隆昌,四川省,内江市,隆昌市,
57604,25.2,29.1,23.2,89.8,75,966.9,968.3,964.9,2,5.3,0.2,15,9,2021,28.7875,105.3928,368.6,纳溪,四川省,泸州市,纳溪区,
56144,15.3,24.4,10.1,63.5,30,690.1,692.9,686.6,1.5,4.7,0,15,9,2021,31.8033,98.5764,3224.6,德格基本气象站,四川省,甘孜藏族自治州,德格县,
56267,17.3,29.3,10.5,69.5,26,740.9,744.5,735.6,1.1,7.7,0,15,9,2021,30.0325,101.0189,2635.6,雅江,四川省,甘孜藏族自治州,雅江县,
56278,21.7,25.9,19.6,90.3,71,919.6,921.5,917.7,0.7,4.8,27.5,15,9,2021,30.0672,102.7769,818.5,天全,四川省,雅安市,天全县,
56286,21.5,22.6,20.3,100,99,953,955.1,951.7,1.8,5.9,10.5,15,9,2021,30.6136,104.2631,505.4,龙泉驿,四川省,成都市,龙泉驿区,
56357,13.3,20,6.7,61.3,36,651.6,653.3,649.1,1.1,9.1,0,15,9,2021,29.0425,100.2983,3742.3,稻城,四川省,甘孜藏族自治州,稻城县,
56373,22.4,27.4,19.7,87.5,63,921.9,923.8,919.7,1.1,10,1.6,15,9,2021,29.7875,102.8444,797.5,荥经,四川省,雅安市,荥经县,
56479,19.3,26.5,14.4,77.5,43,795.6,798,793.1,1.8,9.9,0,15,9,2021,28.0044,102.8419,2028.8,昭觉,四川省,凉山彝族自治州,昭觉县,
56571,23.9,29.1,20.1,63,45,840.1,841.8,837.3,1.3,7.4,0,15,9,2021,27.9036,102.2678,1558,西昌,四川省,凉山彝族自治州,西昌市,
57307,21.3,21.8,21,95.3,89,958.5,960.1,957.1,2.4,6.8,21.9,15,9,2021,31.0975,105.0772,459.9,三台,四川省,绵阳市,三台县,
57315,22.9,24.6,20.2,80,67,937.3,938.8,935.7,3.4,9.1,8.5,15,9,2021,31.5233,106.4025,655.7,仪陇,四川省,南充市,仪陇县,
56193,19.8,23.2,18.3,92.3,72,913.5,915.5,911.8,0.8,2.6,6.4,15,9,2021,32.4114,104.5222,891.9,平武县城,四川省,绵阳市,平武县,
56247,19.6,29.7,12.9,56,23,744.5,748.4,739.7,1.3,6.7,0,15,9,2021,30.0028,99.1078,2580.5,巴塘,四川省,甘孜藏族自治州,巴塘县,
56251,15.4,26.4,8.3,66.8,26,698.8,702,694.6,2.5,7.7,0,15,9,2021,30.9422,100.3089,3131.1,新龙,四川省,甘孜藏族自治州,新龙县,
56296,21.5,23,20.3,94.8,89,954.4,956.4,953.1,1.8,6.6,9.3,15,9,2021,30.8128,104.4253,493.5,金堂,四川省,成都市,金堂县,
56382,22.7,25.9,20.8,90.5,78,956.6,958.5,954.9,1.8,9.1,15.9,15,9,2021,29.7533,103.5522,475,夹江,四川省,乐山市,夹江县,
56441,22.4,30.2,14.7,43.8,23,761.6,765,756.8,2,8.3,0,15,9,2021,28.7136,99.2864,2411.5,得荣,四川省,甘孜藏族自治州,得荣县,
56496,25.7,28.5,24.4,92.8,77,967.1,968.6,965.2,1.4,6.6,0.1,15,9,2021,28.3303,105.2589,367,兴文,四川省,宜宾市,兴文县,
57402,23.4,26,21.9,92,77,965.9,967.4,964.3,3,6.5,45.7,15,9,2021,30.7728,105.7053,386.5,蓬溪,四川省,遂宁市,蓬溪县,
56038,7.1,14.8,3.2,82.5,54,617.4,618.5,614,2.2,25.3,17.2,15,9,2021,32.9764,98.0969,4181.2,石渠,四川省,甘孜藏族自治州,石渠县,
56079,9.8,13,7.7,88.3,65,668.9,670.3,667.1,6,15.9,11.5,15,9,2021,33.5944,102.9556,3513.8,若尔盖,四川省,阿坝藏族羌族自治州,若尔盖县,
56147,15.1,25,8.2,62.8,28,703.4,706.8,699.3,2.1,5.6,0,15,9,2021,31.2117,98.8258,3063.8,白玉,四川省,甘孜藏族自治州,白玉县,
56263,21.9,30.4,16.4,63.3,33,803.1,806.1,797.4,3.6,11.5,0.4,15,9,2021,30.8781,101.8808,1947.5,丹巴国家站,四川省,甘孜藏族自治州,丹巴县,
56378,25.6,32.9,21.9,78,44,909.1,911.8,904.8,1.5,7.4,0.1,15,9,2021,29.2292,102.3533,890.7,石棉,四川省,雅安市,石棉县,
56390,22.2,24.4,21,100,94,964,965.7,962.6,2,6.9,48.7,15,9,2021,29.6597,104.0683,405,井研,四川省,乐山市,井研县,
56480,24,27.3,22.5,87.5,63,946.2,948,944.3,1.8,9.8,13.9,15,9,2021,28.8281,103.5325,563.2,马边,四川省,乐山市,马边彝族自治县,
56389,23.3,26.1,21.6,94.8,76,966,967.2,964,1.2,7.1,2.4,15,9,2021,29.2019,103.9431,387.3,犍为,四川省,乐山市,犍为县,
57329,27.4,31.2,24.5,60.5,49,958.2,959.8,956,1.7,6.9,0,15,9,2021,31.0978,107.8467,468.7,开江,四川省,达州市,开江县,
57408,23.5,27.5,21.7,89.8,74,965.7,967.5,964.3,2.2,7.1,0,15,9,2021,30.1103,105.3219,383.6,安岳,四川省,资阳市,安岳县,
56180,19.6,23.4,17.7,79.8,61,841.3,843.3,839.7,2.5,14.1,1.8,15,9,2021,31.6914,103.8533,1589.1,茂县,四川省,阿坝藏族羌族自治州,茂县,
56374,16.6,22,13,78.5,53,745.5,747.6,743.1,3.2,16.5,0,15,9,2021,30.055,101.9606,2606.3,康定,四川省,甘孜藏族自治州,康定市,
57313,23.4,26.1,20.4,83.5,65,948.6,950,946.9,1.9,4.9,5.9,15,9,2021,31.8872,106.785,556.7,巴中,四川省,巴中市,巴州区,
57503,24.3,28.1,22.7,88.3,73,969.3,971,967.5,2.4,6.8,0,15,9,2021,29.6197,105.1186,349.9,东兴区,四川省,内江市,东兴区,
56186,21.5,23.8,20.2,91.3,81,944.5,946.8,943.1,2.6,8,167.7,15,9,2021,31.3272,104.1928,588.9,绵竹,四川省,德阳市,绵竹市,
56396,24.3,27.5,23,98,80,969,970.4,967.2,1.8,6.2,0.4,15,9,2021,29.3575,104.7658,353.4,自贡,四川省,自贡市,自流井区,
56462,16,23.2,12.1,76.3,43,718.2,720.7,714.5,2.6,12.2,1,15,9,2021,29.0081,101.5008,2924.4,九龙,四川省,甘孜藏族自治州,九龙县,
56492,22.7,25.7,20.8,98,87,952.8,954.4,950.9,3.6,11.9,37.1,15,9,2021,28.7689,104.6053,502.8,宜宾,四川省,宜宾市,翠屏区,
56593,24.1,27.6,22.1,93.3,83,961.9,963.4,960.1,2.4,7.5,0.7,15,9,2021,28.595,104.9456,418,长宁,四川省,宜宾市,长宁县,
57326,24.9,31.3,21.5,80.5,51,966.4,968.2,964.1,2.5,7.9,1.6,15,9,2021,31.3639,107.7161,390.3,宣汉,四川省,达州市,宣汉县,
57403,22.7,24.8,21.2,94.5,77,969.8,971.2,968.2,2,5.8,65.5,15,9,2021,30.5928,105.2286,344.7,大英,四川省,遂宁市,大英县,
56183,21.9,27.3,19.4,75.3,45,862.3,864.3,859.3,1.7,13.2,8.5,15,9,2021,31.4956,103.6183,1370.1,汶川,四川省,阿坝藏族羌族自治州,汶川县,
56490,27.4,31.9,24.2,82.5,56,953.9,955.5,952.1,0.7,6.9,0,30,6,2021,28.9508,103.8983,424,沐川,四川省,乐山市,沐川县,
56671,23.3,27.1,19.9,67.8,49,815,816.2,813.1,2.8,8.8,0.1,30,6,2021,26.65,102.25,1787.3,会理,四川省,凉山彝族自治州,会理市,
57303,27.7,33.5,22.7,78,49,949.5,951.1,947.3,1.4,3.4,0,30,6,2021,31.7333,105.9167,459.9,苍溪,四川省,广元市,苍溪县,
57309,26.8,31.7,23.3,79.5,55,958.1,959.7,956.1,1.4,3.6,0,30,6,2021,30.9786,105.8819,378.4,西充,四川省,南充市,西充县,
57600,26.1,29.9,23.6,94.8,73,953.7,955.1,951.7,1,5.5,8.9,30,6,2021,28.7119,105.0603,421.1,江安,四川省,宜宾市,江安县,
56164,12.8,16.8,10.4,89,58,682.8,684.2,680.4,1,5,1.8,30,6,2021,32.2742,100.9642,3292.9,壤塘,四川省,阿坝藏族羌族自治州,壤塘县,
56173,10.6,15.6,6.6,81,54,667.2,668.3,665.3,2,9.3,999990,30,6,2021,32.7931,102.5497,3496.8,红原,四川省,阿坝藏族羌族自治州,红原县,
56285,26.6,30.6,22.7,77,52,940.4,941.8,938.2,1,3.2,0,30,6,2021,30.5639,103.4653,544.7,大邑国家基本气象站,四川省,成都市,大邑县,
56443,16.9,22.2,14.2,83.8,51,719,720.7,716.8,1.3,6.2,36.2,30,6,2021,28.9369,99.8031,2844.2,乡城,四川省,甘孜藏族自治州,乡城县,
56459,16.8,19.8,15.9,94.3,77,761.7,762.7,759.3,0.8,12.1,27.8,30,6,2021,27.9333,101.275,2426.5,木里,四川省,凉山彝族自治州,木里藏族自治县,
56475,20.8,25.2,17.8,71.8,45,829,830.1,826.5,1.6,6.7,0,30,6,2021,28.65,102.5167,1659.5,越西,四川省,凉山彝族自治州,越西县,
56494,26.7,32,23.8,87.3,59,957.3,959,955.5,1.6,9.9,0.1,30,6,2021,28.8394,104.3325,386.4,屏山,四川省,宜宾市,屏山县,
56575,22.8,28.9,19.4,75.8,44,841.4,842.8,839,0.9,6.3,5.7,30,6,2021,27.3731,102.5478,1530.7,普格,四川省,凉山彝族自治州,普格县,
56674,24.4,28.5,21.7,76,49,864.1,865.7,861,2.1,14.3,0.5,30,6,2021,26.4947,101.7492,1280.6,仁和国家气象观测站,四川省,攀枝花市,仁和区,
56281,27.1,30.8,24.2,80.3,56,937,938.3,934.9,1.3,4.5,0,30,6,2021,30.2003,103.4892,578.4,蒲江,四川省,成都市,蒲江县,
56384,28,32.9,23.7,80.3,55,953.4,954.9,951.2,1.1,4.4,0,30,6,2021,29.595,103.5906,423.5,峨眉,四川省,乐山市,峨眉山市,
56399,27.8,32.8,24.5,85.3,55,966.1,967.4,963.9,1.1,6.5,7.8,30,6,2021,29.1833,104.9833,306.2,富顺,四川省,自贡市,富顺县,
57204,25.3,30.9,21.4,78.8,49,916.4,917.8,914.1,0.9,3.1,0,30,6,2021,32.5667,105.2167,782,青川,四川省,广元市,青川县,
57308,27.4,32.2,23.5,76.8,53,953.6,955.2,951.4,1.7,3.9,0,30,6,2021,31.2167,105.3833,421.3,盐亭,四川省,绵阳市,盐亭县,
57320,25.7,33,21,82.8,47,947.4,948.8,945.1,0.8,3.1,0,30,6,2021,31.9333,107.2167,482.4,通江,四川省,巴中市,通江县,
56280,26,29.5,23.1,76.3,56,925.3,926.6,923.2,1,3.4,0,30,6,2021,30.0833,103.1167,691.3,名山,四川省,雅安市,名山区,
56371,20.7,24.5,17.6,74.5,53,851.8,853.6,849,1,7.2,1,30,6,2021,29.8878,102.2131,1403.2,泸定,四川省,甘孜藏族自治州,泸定县,
56487,20.1,27.4,14.9,68.3,34,801.3,803,798.7,1.4,7.3,0,30,6,2021,28.3333,103.1333,1943.9,美姑,四川省,凉山彝族自治州,美姑县,
56499,25.3,30.1,23.2,92,72,944.6,946,942.8,0.8,10.1,7.2,30,6,2021,28.4453,104.7128,508,珙县,四川省,宜宾市,珙县,
56569,22.8,26.4,20.2,76.5,54,854.8,856,852,1.8,12.1,6.5,30,6,2021,27.4167,102.1833,1380,德昌,四川省,凉山彝族自治州,德昌县,
57206,27.6,32.7,22.7,75,52,940.6,942,938.2,1,6.6,0,30,6,2021,32.4244,105.8997,545.4,广元,四川省,广元市,利州区,
57324,25.7,33.3,20.8,81.8,45,960,961.7,957.5,1,3.5,0,30,6,2021,31.5833,107.0833,364.2,平昌,四川省,巴中市,平昌县,
57401,27.1,32.7,23.8,77.8,45,957.6,959.2,955.4,1,3.6,0,30,6,2021,30.8667,105.3667,383.3,射洪站,四川省,遂宁市,射洪市,
57415,25.9,31.1,21.9,84.3,64,958.8,960.2,956.7,1.7,4.5,0,30,6,2021,30.5219,106.6403,372.3,广安,四川省,广安市,广安区,
56195,28.1,32.9,24,75,54,940.7,942.3,938.5,1.2,3.8,0,30,6,2021,31.8,104.7333,543.1,江油,四川省,绵阳市,江油市,
56276,27.9,32.6,23.8,74.8,46,948.5,950.1,946.3,0.9,4.3,0,30,6,2021,30.45,103.8167,467,新津,四川省,成都市,新津区,
56295,28.7,33.1,24.6,71.3,50,950.4,952.1,948.1,1.2,4.8,0,30,6,2021,30.3833,104.55,448.5,简阳,四川省,成都市,简阳市,
56376,23.5,28.3,20.1,72,51,884.2,886.2,881,1.5,14.2,0.2,30,6,2021,29.3436,102.6367,1098,汉源,四川省,雅安市,汉源县,
56187,27.2,31.3,23.3,70,51,940.1,941.5,937.9,1.3,4.8,0,30,6,2021,30.7489,103.8611,547.7,温江气候观象台,四川省,成都市,温江区,
57318,26.1,30.5,22.3,78.5,58,955.2,956.8,953.3,1.3,3.3,0,30,6,2021,31.0553,106.5811,406.2,营山,四川省,南充市,营山县,
57605,26.2,30.5,23.9,83,61,940.5,941.6,938.4,1.5,6.1,24.4,30,6,2021,28.0333,105.8167,537.7,古蔺,四川省,泸州市,古蔺县,
56196,29.3,33.2,25.9,65.3,45,942.9,944.5,940.8,1.5,6.4,0,30,6,2021,31.45,104.7333,522.7,绵阳气象站,四川省,绵阳市,涪城区,
56493,26.4,31.2,24.5,94.3,69,967.9,969.4,965.6,1.4,4.3,12.1,30,6,2021,28.8492,104.9725,292.8,南溪,四川省,宜宾市,南溪区,
56580,17.4,21.5,13.1,76,52,761,762.1,759,0.7,3.9,0,30,6,2021,27.7167,102.8,2460,布拖,四川省,凉山彝族自治州,布拖县,
56380,27.7,32.2,24,71.5,48,937.7,939.1,935.6,1.5,4.9,0,30,6,2021,29.8764,103.3581,571.2,洪雅,四川省,眉山市,洪雅县,
56383,28.3,32.7,24.6,75.3,50,950.1,951.5,947.7,1.2,4.9,0,30,6,2021,29.8333,103.8667,455.2,青神国家气象观测站,四川省,眉山市,青神县,
56670,24.9,28,20.6,76.8,52,878.5,880.7,875.9,1.4,9.3,18.6,30,6,2021,26.9167,102.1167,1136.9,米易,四川省,攀枝花市,米易县,
56284,27.1,31.1,22.8,81.8,53,943.3,944.7,941.1,1.1,2.8,0.5,30,6,2021,30.4433,103.4386,518.5,邛崃,四川省,成都市,邛崃市,
56288,28.1,33.1,23.8,70,46,945.5,947.1,943.3,1,4.2,0,30,6,2021,30.5833,103.9167,494.6,双流,四川省,成都市,双流区,
56290,28,32.2,23.1,68.5,43,943.5,945.1,941.3,0.6,3.6,0.5,30,6,2021,30.7778,104.1803,514.5,新都,四川省,成都市,新都区,
56473,24.9,31.2,20.9,68,42,887.9,889.9,884.5,1,3.7,0.8,30,6,2021,28.95,102.7667,1060.3,甘洛,四川省,凉山彝族自治州,甘洛县,
56584,27.3,32.4,22.9,53.5,34,882.8,884.9,879.8,2,7.2,0,30,6,2021,27.7,103.25,1093,金阳,四川省,凉山彝族自治州,金阳县,
56666,24.9,28.8,22.9,70,52,869.4,871,866.2,1.8,8.6,0,30,6,2021,26.5761,101.7211,1224.8,攀枝花,四川省,攀枝花市,攀枝花市,
57405,27.6,32.8,23.7,75.8,50,960.5,962.2,958.3,1.1,5.8,0,30,6,2021,30.5,105.55,355,遂宁国家基本气象站,四川省,遂宁市,船山区,
57608,24.4,28.6,22.3,93.3,73,940.2,941.6,938.5,2.4,7.1,48,30,6,2021,28.19,105.4064,548.4,叙永,四川省,泸州市,叙永县,
56189,27.1,31.8,22.8,75.5,44,936.6,938.2,934.4,1.2,3.5,0.9,30,6,2021,30.9833,103.9333,581.7,彭州,四川省,成都市,彭州市,
56592,26.9,32.8,23.9,85.3,52,958.7,960.2,956.3,0.9,9.3,0,30,6,2021,28.4406,104.5036,378.1,高县,四川省,宜宾市,高县,
57603,26.7,31.5,24.7,90,66,968.5,970.1,966.4,1,4.9,43,30,6,2021,28.8111,105.8272,283.4,合江,四川省,泸州市,合江县,
57328,26.4,31.9,22.1,78.3,45,962.1,963.7,959.7,1,4.5,0,30,6,2021,31.2075,107.5067,344.9,达川,四川省,达州市,达川区,
57411,25.9,30.5,22.8,82.8,60,961.5,963.1,959.5,1.1,4.4,0,30,6,2021,30.7456,106.1319,347,高坪,四川省,南充市,高坪区,
57414,26.4,31.3,22.4,83,59,955.4,956.8,953.3,1.4,4.8,0,30,6,2021,30.5167,106.45,403.7,岳池,四川省,广安市,岳池县,
57417,26.9,33.1,23.4,80.8,54,964.8,966.3,962.7,0.8,4.8,3,30,6,2021,30.35,106.2833,315.9,武胜,四川省,广安市,武胜县,
57508,27.8,32,24.5,82.3,61,966.3,967.8,964.1,0.9,5,0,30,6,2021,29.16,105.3814,301,泸县,四川省,泸州市,泸县,
56387,26,32.4,21.6,70.5,49,930.9,932.6,927.9,1.1,5.8,0,30,6,2021,29.2281,103.2614,642.2,峨边,四川省,乐山市,峨边彝族自治县,
56485,23.5,27.5,20.1,73.3,53,868.3,869.6,866.2,1.2,5.1,0,30,6,2021,28.2667,103.5833,1255.8,雷波,四川省,凉山彝族自治州,雷波县,
56565,15.5,20.7,14,90.8,60,749.4,750.4,747.3,1.3,9.9,14.8,30,6,2021,27.4378,101.4858,2516.8,盐源,四川省,凉山彝族自治州,盐源县,
57314,27.2,32.9,23.2,78,51,955.2,956.6,953,1.4,3.9,0,30,6,2021,31.3439,106.0653,405.7,南部,四川省,南充市,南部县,
57317,25.9,30.1,22.4,88.8,65,954.4,955.9,952.5,1.5,4.6,0,30,6,2021,31.0222,106.3981,414,蓬安国家基本气象站,四川省,南充市,蓬安县,
56097,20.8,29,16.6,78,37,850.3,853.1,847.1,1,11,9.8,30,6,2021,33.2606,104.2456,1440.5,九寨沟,四川省,阿坝藏族羌族自治州,九寨沟县,
56158,11.9,16.4,9.9,89.8,59,673,674.8,670.9,1.6,7.6,8,30,6,2021,31.3858,100.6636,3414.4,炉霍,四川省,甘孜藏族自治州,炉霍县,
56181,26.6,31.3,22.4,78.8,50,940.8,942.3,938.6,0.6,3,0,30,6,2021,30.6833,103.7,541.7,崇州,四川省,成都市,崇州市,
56188,25.5,30.4,21,81,51,925.4,927.1,923.2,2,9.6,2.1,30,6,2021,30.9958,103.6736,689.1,都江堰,四川省,成都市,都江堰市,
56152,11,15.9,7.6,76.5,52,634.9,636.2,632.8,1.8,6.4,1.3,30,6,2021,32.275,100.3339,3898.7,色达,四川省,甘孜藏族自治州,色达县,
56167,14.2,16.6,12.3,82.3,68,705.9,707.6,704.2,3.4,13.1,6.2,30,6,2021,30.9714,101.1186,3008.6,道孚,四川省,甘孜藏族自治州,道孚县,
56185,17.2,22.3,14.2,81,52,759.8,762.2,757.2,1,6.3,0.2,30,6,2021,32.08,102.98,2399.4,黑水,四川省,阿坝藏族羌族自治州,黑水县,
56146,14.6,19,11.3,71.5,49,674.8,676.4,672.5,1.9,8.2,4,30,6,2021,31.6192,99.9975,3383.4,甘孜基准站,四川省,甘孜藏族自治州,甘孜县,
56171,13.2,18,8.9,73.8,46,684.4,685.8,682.2,1.5,9.6,0,30,6,2021,32.9022,101.7056,3279.1,阿坝,四川省,阿坝藏族羌族自治州,阿坝县,
56184,18.2,22.4,15.6,85.3,58,807,809.5,804.5,1.1,5.5,5.2,30,6,2021,31.4361,103.1658,1892,理县,四川省,阿坝藏族羌族自治州,理县,
56665,24.9,29,20.9,73.5,57,878.1,880,874.8,2.6,8.3,2,30,6,2021,26.6833,101.85,1140.3,盐边站,四川省,攀枝花市,盐边县,
56273,23.7,29.3,20.6,82,56,913.5,914.9,910.9,1.1,2.8,0,30,6,2021,30.2408,102.8386,814,宝兴,四川省,雅安市,宝兴县,
